date,gross_pnl,vega_pnl,spread_cost_full,hedge_cost,positions,names_today,mean_iv,mean_relative_spread,net_vega,net_hedge_notional,gross_premium,long_pnl,short_pnl,net_pnl_25,net_pnl_50
2019-08-14,5511.103619736075,5731.11111111112,183513.82963383518,156.51082911967538,90,446,0.34208944444444445,0.14425222035173885,-1.7053025658242404e-13,-12839.70156485487,696540.7503368449,188.3032715455857,5322.80034819049,-40523.864617842395,-86402.32202630119
2019-08-15,-1254.7784387857973,578.8888888888961,158252.9004361206,150.0000375126735,90,449,0.29909111111111114,0.12254407311283677,8.526512829121202e-14,30641.835569454757,610133.1538658461,-17898.204571851522,16643.426133065725,-40968.003585328624,-80531.22869435877
2019-08-16,-9096.319971045757,-2381.5217391304313,135540.23489493894,151.1203274783774,92,451,0.28896195652173917,0.12683508509802904,1.4210854715202004e-13,43380.44646074083,588992.2929579684,-22044.56206033052,12948.242089284766,-43132.49902225887,-77017.5577459936
2019-08-19,-4257.8097294124655,-1632.6086956521613,109141.80252601947,160.015663175178,92,455,0.30708152173913045,0.09168395693395437,1.7053025658242404e-13,3605.9394631779824,626335.0722335065,1142.5287935796366,-5400.338522992102,-31703.27602409251,-58988.726655597384
2019-08-20,-22469.346618058404,-7569.565217391305,119364.94300899676,163.0833646103431,92,452,0.30910217391304345,0.09472973696259387,-5.684341886080802e-14,-69743.66692476302,631549.4862695194,-9662.372239336817,-12806.974378721587,-52473.66573491794,-82314.90148716712
2019-08-21,-6824.351043550315,6630.434782608699,115796.82573312838,177.90106262216733,92,458,0.29687391304347827,0.09156747313235773,5.684341886080802e-14,89964.38458694314,608086.3622907861,3574.9134529983453,-10399.26449654866,-35951.45853945457,-64900.66497273667
2019-08-22,20013.793544483346,18339.456521739135,141175.78853964098,174.11275403734302,92,455,0.30174728260869565,0.09914052406941078,-8.526512829121202e-14,31282.061196061393,616866.9851670557,41293.832502621226,-21280.038958137884,-15454.266344464244,-50748.21347937449
2019-08-23,977.0386501527237,-1792.9545454545632,141790.43471734883,162.8050784038651,88,431,0.3322734659090909,0.12133119011378118,2.842170943040401e-14,117492.15346687449,678777.5816570352,-14732.408176404437,15709.446826557161,-34633.37510758835,-70080.98378692556
2019-08-26,1875.1277166957775,7194.883720930238,163121.60424867857,178.11511245230002,86,430,0.3015197674418605,0.1253182667924322,-1.4210854715202004e-13,201156.73631932316,617928.6727449261,4471.995365596859,-2596.867648901082,-39083.388457926165,-79863.78952009582
2019-08-27,1811.9334540072578,816.2790697674482,165712.22704856496,166.21503707238153,86,429,0.30527465116279073,0.13241552582116592,-1.7053025658242404e-13,-130772.91531476653,623149.7476056216,-5798.300875797084,7610.2343298043415,-39782.338345206364,-81210.3951073476
2019-08-28,-445.76204832626735,7604.651162790699,142504.8817939103,209.05542913074646,86,425,0.2887703488372093,0.11455501937571476,-1.1368683772161603e-13,77929.32169390377,596886.2989373441,-11049.413823778004,10603.651775451737,-36281.03792593459,-71907.25837441217
2019-08-29,10386.200763415145,12596.511627906979,170904.31316468163,178.7003550663527,86,428,0.2811843023255814,0.12334678688735103,-5.684341886080802e-14,23586.21939869621,576855.9591974169,2368.3285189059984,8017.872244509147,-32518.577882821617,-75244.65617399201
2019-08-30,2561.009096972948,-1175.5813953488264,152561.65024764475,205.64043118294325,86,423,0.2671912790697675,0.13767596224731127,-2.842170943040401e-14,-437772.673160899,549966.6530269514,3594.317671818883,-1033.3085748459353,-35785.043896121184,-73925.45645803236
2019-09-03,-937.6619678150853,-941.8604651162736,141892.08927739298,128.42345117781474,86,423,0.28881279069767446,0.11969736000369514,2.842170943040401e-14,-39832.73855256867,585753.0756663312,-5867.745240813472,4930.083272998387,-36539.10773834114,-72012.1300576894
2019-09-04,-3279.278206729269,839.7727272727269,161236.73798929682,131.98498524687585,88,433,0.27743409090909094,0.13702369734657807,-2.5579538487363607e-13,-59469.66918279089,563416.9234225479,-766.830622598319,-2512.447584130951,-43720.44768930035,-84029.63218662456
2019-09-05,-2835.332456376366,-3187.2093023255843,121224.32688912,163.7960979020392,86,430,0.24967441860465117,0.1197631516376977,-1.7053025658242404e-13,24943.405508569434,512831.1954186405,-6278.349575367424,3443.0171189910584,-33305.210276558406,-63611.29199883841
2019-09-06,-4326.100055134684,-2566.2790697674386,110631.03724017648,147.65331243731796,86,426,0.2562906976744186,0.11392743813558809,1.4210854715202004e-13,-49511.99344987542,523238.23077436164,2285.5534473258313,-6611.653502460516,-32131.51267761612,-59789.27198766024
2019-09-09,-137.77540295237486,402.3255813953456,130594.31475007032,157.0862455773054,86,429,0.25453488372093025,0.11637136288059667,-8.526512829121202e-14,16136.577613448291,522346.385696246,8749.381416275575,-8887.15681922795,-32943.44033604726,-65592.01902356483
2019-09-10,-1830.2847703261236,-3805.8139534883694,137414.5115228989,163.34773692577448,86,428,0.2630296511627907,0.12569699916574104,-1.9895196601282805e-13,-109368.76568630173,537640.4217785659,-3483.32697518402,1653.0422048578962,-36347.26038797662,-70700.88826870134
2019-09-11,-4241.1444650440535,425.5813953488377,151763.06042706166,174.5339042898199,86,428,0.25801802325581397,0.1354694494323084,-2.842170943040401e-14,-16953.872201681763,528185.6087070677,-2606.6191637949037,-1634.5253012491496,-42356.44347609929,-80297.20858286471
2019-09-12,-1631.4017117113049,-698.837209302317,137141.00738814505,171.36660163364868,86,426,0.24846046511627906,0.13794281219703275,1.1368683772161603e-13,127849.12808337166,511448.33487445646,-4481.802282600944,2850.4005708896393,-36088.02016038122,-70373.27200741749
2019-09-13,-20292.609850327382,-9753.63636363636,118702.6864400395,166.46529372911104,88,431,0.25559261363636365,0.11786207621855366,0.0,-145282.27684416686,522929.8243074167,1996.694709892566,-22289.30456021995,-50134.746754066364,-79810.41836407625
2019-09-16,-3454.0957398447613,-928.4090909091001,105431.01218065416,207.99783821624675,88,432,0.2647875,0.09642423242011824,2.842170943040401e-14,-233600.10072275263,548835.3537746877,-700.9838600751557,-2753.111879769606,-30019.84662322455,-56377.59966838809
2019-09-17,2397.9436426163106,1512.7906976744107,116120.44403553216,248.4380432669629,86,430,0.28293313953488375,0.10457555479819956,2.842170943040401e-14,-60379.31331532216,589626.6682523935,-3261.329868015723,5659.273510632034,-26880.60540953369,-55910.716418416734
2019-09-18,1536.4702870491324,-1787.2093023255823,111483.63498804347,213.31465524167388,86,429,0.285471511627907,0.09349541793279582,0.0,-218549.6211842456,588799.209551468,-6478.339463389815,8014.809750438947,-26547.75311520341,-54418.66186221428
2019-09-19,4244.573258524279,2129.6590909090983,120991.21235173871,225.16289994797026,88,432,0.2719989204545455,0.1015296148532117,-1.1368683772161603e-13,-364355.1754878602,561652.1054292696,3086.2755128261215,1158.2977456981575,-26228.392729358366,-56476.195817293046
2019-09-20,-427.8612411106036,-6894.186046511627,115165.24527470859,237.45819929370498,86,427,0.2676587209302326,0.11238724235303048,-1.9895196601282805e-13,-373341.555035334,552765.0247886035,-9054.209834429628,8626.348593319024,-29456.630759081458,-58247.9420777586
2019-09-23,6861.4842124078605,9826.74418604652,171901.9491692881,231.98627217763084,86,426,0.2679395348837209,0.14659820778028507,2.842170943040401e-14,-345115.97858513286,556605.2350756517,10582.132716248014,-3720.6485038401534,-36345.9893520918,-79321.47664441382
2019-09-24,-642.9178747248492,-252.55813953488502,188914.3020911484,214.4243807042638,86,429,0.2769622093023256,0.14896566961596863,8.526512829121202e-14,-25515.80850516246,572884.472306581,-4378.686898549108,3735.7690238242585,-48085.917778216215,-95314.49330100331
2019-09-25,-94.10627970657089,-1701.8604651162798,147469.99804035833,174.16460851682982,86,424,0.27726290697674416,0.12631440956981016,-1.1368683772161603e-13,-352053.3013154552,564165.434378634,-735.5802790795772,641.4739993730066,-37135.77039831298,-74003.26990840257
2019-09-26,5993.80041423393,3714.0697674418675,157675.30821640402,242.1539418417898,86,427,0.2733022093023256,0.13320312335777904,2.842170943040401e-14,-551405.9763779092,563695.0048617702,2808.7978621524126,3185.0025520815175,-33667.18058170887,-73086.00763580987
2019-09-27,11075.30185606335,5805.232558139529,176620.37962789138,294.89234072843783,86,425,0.2816969186046512,0.14996861144020526,0.0,-290620.80510905635,591276.7039927525,-3079.6807406402013,14154.98259670355,-33374.68539163793,-77529.78029861077
2019-09-30,-7663.549682342077,-7012.826086956521,168793.5438042924,98.44672887173101,46,223,0.3140984782608696,0.14137033061761903,0.0,-74388.90668520748,631606.0972333993,4436.5073678479175,-12100.057050189995,-49960.3823622869,-92158.76831336001
2019-10-01,1530.5663496966104,-2397.8260869565297,143542.8849153281,91.22576231532916,46,230,0.3046152173913043,0.11682390983532139,0.0,-5726.461709542706,611700.5140431763,21749.493441580904,-20218.927091884292,-34446.38064145074,-70332.10187028276
2019-10-02,91.2214829670879,910.9302325581374,150993.04019680852,123.680714288411,86,430,0.31713453488372095,0.1113287744561358,1.1368683772161603e-13,-18310.06079862852,640750.5399959339,-6778.077773615545,6869.299256582633,-37780.71928052346,-75528.97932972558
2019-10-03,32.70194011304525,-986.59090909091,152781.99211014312,129.2390696578724,88,433,0.30351534090909094,0.12007947549443893,-8.526512829121202e-14,-33878.8370182268,614885.094056123,-9685.461950908846,9718.163891021892,-38292.03515708061,-76487.53318461639
2019-10-04,-842.4059878526499,-2052.0454545454472,141528.3784852002,134.17454994703928,88,431,0.29619670454545455,0.1164087931505282,-5.684341886080802e-14,-42598.725356021576,600607.5710009127,-6207.726363540104,5365.320375687454,-36358.675159099745,-71740.76978039979
2019-10-07,-4555.302066728822,-4990.697674418589,150850.45369836953,114.03667415958422,86,426,0.3170686046511628,0.10577532109259066,-2.842170943040401e-14,-89487.72054185481,640071.9943397237,13344.69985584684,-17900.001922575662,-42381.95216548079,-80094.56559007317
2019-10-08,3722.2093530577745,1588.3720930232482,158665.66292928977,111.04523420967368,86,427,0.33548313953488373,0.10682208013991615,2.5579538487363607e-13,-18119.931413832623,677066.5207981261,-2958.9651799459566,6681.174533003731,-36055.25161347434,-75721.66734579678
2019-10-09,2461.5450284705057,-178.40909090909366,141990.46027592124,148.10464169566808,88,432,0.3032886363636364,0.11044015016379262,5.684341886080802e-14,-146393.75861181217,619009.9109163205,-3122.251979069335,5583.797007539841,-33184.17468220547,-68681.78975118579
2019-10-10,3944.756047288438,2997.7272727272734,165953.72032141202,162.06392064133695,88,432,0.3102215909090909,0.10411660765712621,5.684341886080802e-14,-183223.47570583556,632935.6053582693,-2473.9259465627188,6418.681993851156,-37705.73795370591,-79194.16803405891
2019-10-11,-5501.699310284134,-10207.142857142864,159479.36969565548,154.39829330116572,84,418,0.3041244047619048,0.1555697191643922,0.0,-145432.6444345255,620697.3455938362,-16706.800453097916,11205.10114281378,-45525.94002749917,-85395.78245141305
2019-10-14,2494.476327462124,-1589.772727272734,103715.36809816942,209.64248344463323,88,435,0.2989477272727273,0.08927394938641071,0.0,-354890.43493734865,614363.5134803926,-5676.205477342705,8170.681804804829,-23644.008180524863,-49572.85020506722
2019-10-15,-962.7334973629662,-3276.1363636363585,95706.1042301311,249.10423925114557,88,433,0.27871988636363637,0.0835337460804073,1.1368683772161603e-13,173670.93203963398,580024.326006842,-1312.4595829289217,349.72608556595543,-25138.363794146884,-49064.88985167966
2019-10-16,919.6350644866498,306.8181818181937,99971.64281475151,203.03286698206028,88,432,0.29177102272727273,0.08240402139301019,2.842170943040401e-14,107468.11450866691,598887.87519374,-7246.813589537488,8166.448654024138,-24276.308506183286,-49269.21920987117
2019-10-17,-134.2024427228061,-5007.954545454553,96071.20324360825,232.54904542956595,88,431,0.2822204545454545,0.08210682106492334,2.842170943040401e-14,-138891.4816831875,584122.1562337967,7899.62169833815,-8033.824141060956,-24384.552299054434,-48402.35310995649
2019-10-18,-3114.179272714621,-12706.818181818182,98387.85684374595,249.23423899466997,88,433,0.29683522727272726,0.08167772496874898,2.842170943040401e-14,-209937.77178129044,614955.3315227433,-1015.5314375031821,-2098.6478352114386,-27960.37772264578,-52557.34193358227
2019-10-21,-711.2357206161851,1953.4883720930195,118857.37777678049,162.61610873641337,86,425,0.29343023255813955,0.09865950139073075,8.526512829121202e-14,85911.04239186994,598850.4916715316,3364.054223645826,-4075.2899442620105,-30588.196273547717,-60302.54071774284
2019-10-22,1600.6306567031208,-1965.1162790697754,121822.55165627408,180.4003480485546,86,427,0.2972808139534884,0.09514062375174036,-2.842170943040401e-14,7810.851531817421,606650.088133371,-3531.5961556208586,5132.226812323979,-29035.407605413955,-59491.045519482475
2019-10-23,-3509.7980835877033,-1608.1395348837195,113986.54639125003,217.28144167024362,86,424,0.2850052325581396,0.09958032543091745,2.842170943040401e-14,-64370.16222224777,586445.637460131,-4143.5876882994135,633.78960471171,-32223.71612307045,-60720.35272088296
2019-10-24,-2068.3966739385028,3262.7906976744102,122879.69927344273,183.86477579045217,86,425,0.29469767441860467,0.10458541228872935,2.5579538487363607e-13,-215675.01793149856,603427.1140547587,-1519.838207395121,-548.5584665433818,-32972.18626808964,-63692.11108645032
2019-10-25,-2618.8981443543844,-13443.478260869579,94631.55486424887,90.95809458380754,46,229,0.3053163043478261,0.07976785123140981,-5.684341886080802e-14,-58189.08347019131,613355.9094044332,-757.0650681272859,-1861.8330762270984,-26367.74495500041,-50025.63367106263
2019-10-28,7037.093460097491,9213.695652173907,128009.20998713443,92.7554484001416,46,228,0.2991296739130435,0.10589809647344214,-1.7053025658242404e-13,-128238.4566934776,600988.1411209198,-1955.9774754618218,8993.070935559312,-25057.964485086257,-57060.26698186986
2019-10-29,7569.224436354933,7800.0,116428.2009106436,101.84702621280802,46,229,0.2787641304347826,0.09515509879989673,-5.684341886080802e-14,23049.037421903493,560490.4846081807,1228.3552220503702,6340.869214304563,-21639.672817518775,-50746.72304517968
2019-10-30,-380.5524165271345,6906.249999999983,136823.05606041325,90.93178656753608,48,231,0.3020364583333333,0.10009805043895348,-5.684341886080802e-14,-95336.60133708447,607095.8140647975,1494.2444967615247,-1874.7969132886603,-34677.24821819798,-68883.0122333013
2019-10-31,-4955.569972752211,-7778.043478260875,149156.7594148205,112.62141459989522,46,227,0.3087076086956522,0.09722176225940594,2.2737367544323206e-13,9790.614418790281,620733.0066205972,1404.4879131363882,-6360.057885888598,-42357.38124105723,-79646.57109476236
2019-11-01,-18314.102246170758,-14170.869565217388,132725.86693644762,88.28324578374506,46,229,0.31530717391304347,0.10771694805659068,1.1368683772161603e-13,-106406.91805171753,633584.6770859621,4287.7614667760145,-22601.86371294677,-51583.85222606641,-84765.31896017832
2019-11-04,10516.695650604068,11220.833333333345,119040.17680667627,98.26096963422435,48,231,0.319115625,0.0894163072170482,0.0,-96334.19114550366,641054.3084248153,2295.7559360832934,8220.939714520775,-19341.609520699225,-49101.6537223683
2019-11-05,4738.119616877386,7200.000000000007,130832.96654596763,94.11076270275447,48,233,0.3112322916666667,0.10172468158991076,5.684341886080802e-14,-15650.48143220568,625213.9959344707,-2388.576722867303,7126.696339744689,-28064.232782317278,-60772.474418809186
2019-11-06,4039.7933698692177,7121.477272727269,138249.0699921842,130.96280426285585,88,431,0.28962329545454546,0.10897692308495306,1.7053025658242404e-13,47986.31672623192,586957.537230064,1420.9340105736053,2618.8593592956126,-30653.43693243969,-65215.70443048573
2019-11-07,18053.374068262456,18679.659090909092,140083.2155376778,150.2341398156451,88,433,0.27921426136363636,0.12655110518462792,-8.526512829121202e-14,1503.5559360276266,568186.6798679511,-1122.6011321120552,19175.975200374512,-17117.663955972643,-52138.46784039209
2019-11-08,-7998.868165477695,-13792.045454545456,135595.68475309398,151.62429218642933,88,434,0.27613068181818184,0.11111143429116578,1.4210854715202004e-13,9485.584977881634,562567.818105027,-9587.046131021723,1588.1779655440278,-42049.413645937624,-75948.33483421111
2019-11-11,-6295.935168784054,8494.318181818187,118992.0368921443,152.90110875109923,88,433,0.2802846590909091,0.10117282082562801,-5.684341886080802e-14,56563.94713073482,570264.9116930905,-3336.675687553574,-2959.259481230481,-36196.84550057123,-65944.8547236073
2019-11-12,5912.990498409249,1886.3636363636344,132856.72235925027,158.35635704873772,88,432,0.2774721590909091,0.11246905486518824,8.526512829121202e-14,109668.86371786406,565949.9029476276,3267.0777586799904,2645.912739729259,-27459.546448452056,-60673.727038264624
2019-11-13,5902.986952883107,8919.767441860464,124313.7684196599,147.80580861019925,86,429,0.284021511627907,0.10932522681141219,-1.4210854715202004e-13,33526.60813666049,577552.1681186615,-2074.9877759464725,7977.974728829579,-25323.260960642066,-56401.70306555705
2019-11-14,631.3116705218009,-2354.545454545459,140858.98990963833,155.19651203751852,88,431,0.2732823863636364,0.11174238849729125,-5.684341886080802e-14,138937.32403550847,556678.1452132652,-5107.418565871154,5738.730236392955,-34738.6323189253,-69953.37979633489
2019-11-15,154.88843178809006,-7566.279069767438,132246.05013335703,145.16511807214883,86,427,0.26785813953488374,0.1414751538626092,-8.526512829121202e-14,-22290.528087691517,543683.2748346367,-364.44968578351296,519.3381175716029,-33051.789219623315,-66113.30175296258
2019-11-18,-6645.817673973971,2994.090909090898,100126.37322620057,194.03971152908156,88,433,0.2695590909090909,0.10533257837708153,-2.842170943040401e-14,250982.2751350843,554038.0444931873,5733.43823509276,-12379.255909066731,-31871.450692053193,-56903.04399860334
2019-11-19,-5714.8732287019,1014.3181818181893,92313.77154592113,198.4005291924037,88,437,0.27929818181818183,0.08559664128343643,1.7053025658242404e-13,72578.27455109991,573512.8070514059,3699.918211281596,-9414.791439983497,-28991.71664437459,-52070.15953085487
2019-11-20,2517.6903875959038,-71.59090909090963,102126.16107593136,230.18235918914573,88,435,0.2773801136363636,0.09222562056269416,3.126388037344441e-13,-355761.9286170517,574072.8327770297,1967.923087710369,549.7672998855352,-23244.03224057608,-48775.57250955892
2019-11-21,-6860.091357764455,-4511.3636363636415,137955.44490371965,245.04548978079086,88,436,0.27728579545454546,0.09383809895461548,1.9895196601282805e-13,-46147.625458431605,574163.874814462,-6711.875450069619,-148.2159076948352,-41593.99807347516,-76082.85929940507
2019-11-22,448.5094969741621,-6589.7727272727325,108133.4501347458,210.76655796624584,88,435,0.2666375,0.10521425278203256,5.684341886080802e-14,-159154.13468335423,550662.2043267954,-9574.531493464343,10023.040990438505,-26795.619594678534,-53828.98212836498
2019-11-25,4275.2270248856985,8186.046511627913,132818.1752881404,202.05444205313307,86,428,0.2610860465116279,0.11853334117042928,8.526512829121202e-14,-30721.631924065536,534820.7165014029,679.1728380444542,3596.0541868412442,-29131.371239202534,-62335.91506123763
2019-11-26,6037.936042796972,6093.488372093026,121619.48781776463,242.50027292500005,86,427,0.24493197674418607,0.1258669825571741,-5.684341886080802e-14,-80313.44325895935,508945.2128948222,428.11133457478354,5609.82470822219,-24609.436184569186,-55014.30813901034
2019-11-27,6216.426877888223,2499.069767441865,134861.52500345782,315.45205646758114,86,429,0.23517046511627906,0.13085772710944052,-2.842170943040401e-14,-149404.81630142563,499613.9861330532,2074.831773487609,4141.595104400615,-27814.40642944381,-61529.78768030827
2019-11-29,11352.365795911033,4796.590909090908,134633.63024798778,296.01452895163,88,431,0.24927954545454548,0.1474174435521532,0.0,-67385.74067487833,524186.259061702,10577.250928143718,775.1148677673157,-22602.05629503754,-56260.46385703448
2019-12-02,-3121.955051857529,-1654.1666666666608,92831.16284724884,116.10848034993626,48,233,0.27377500000000005,0.09104363357640831,-1.1368683772161603e-13,-12466.865484671056,550677.6511063969,8382.6596238038,-11504.614675661329,-26445.854244019672,-49653.644955831885
2019-12-03,7739.704757490948,4799.999999999998,91456.65536048092,99.68153254373594,48,234,0.28661875,0.07581763044021526,1.7053025658242404e-13,-39120.60306543948,576335.6024711499,-5090.09238047027,12829.797137961217,-15224.140615173017,-38088.30445529324
2019-12-04,12289.713690920027,10651.136363636377,110747.40308131727,162.74738914763526,88,435,0.2545346590909091,0.10616503113649343,0.0,-69877.85602473069,521920.88358570216,-3718.7751699069768,16008.488860827005,-15559.884468556926,-43246.73523888624
2019-12-05,-2020.3767537441063,1784.0909090909072,107919.02774531864,166.75095867456952,88,436,0.23695227272727273,0.11620070734802432,1.1368683772161603e-13,-102665.79800914922,488101.5634932369,-8051.016778152348,6030.6400244082415,-29166.884648748335,-56146.641585078
2019-12-06,-179.82430412669535,-1071.5909090909115,94507.25396106823,177.82495317033045,88,432,0.22662727272727273,0.10455595760310034,-8.526512829121202e-14,-135315.7211936626,468931.84488523944,-1670.094118289479,1490.2698141627839,-23984.46274756408,-47611.276237831145
2019-12-09,-1034.0174456860686,1132.9545454545446,99815.93219333793,186.8581157257248,88,436,0.24672954545454545,0.10322833732462855,2.842170943040401e-14,78737.90744320294,510790.41116657027,-1693.8964004975285,659.8789548114597,-26174.858609746276,-51128.84165808075
2019-12-10,2304.51000344477,3461.3636363636397,113888.73975134277,160.78583630284166,88,436,0.2482840909090909,0.11293004251102855,-2.2737367544323206e-13,37421.57780035556,510176.3578581623,2809.8950453902185,-505.38504194544845,-26328.460770693764,-54800.64570852946
2019-12-11,-4182.375736583119,-4070.4545454545414,112379.47061101459,183.50592058095978,88,434,0.24614602272727273,0.1142964421045443,2.842170943040401e-14,-113078.44169705256,508315.9398755253,-370.5689871270399,-3811.8067494560787,-32460.749309917726,-60555.616962671374
2019-12-12,-3307.169491158247,-1723.255813953486,106633.25067441545,152.84701983052517,86,430,0.24116511627906978,0.09953110824327925,-2.842170943040401e-14,-61975.779568493905,492765.1331604378,-11721.538948327485,8414.369457169238,-30118.329179592638,-56776.641848196494
2019-12-13,-5147.03184739452,-5155.681818181827,99962.73682826433,199.79657018268458,88,431,0.23039488636363636,0.115534091493944,5.684341886080802e-14,97761.957434932,478707.44452793006,-11690.341339845554,6543.309492451035,-30337.512624643285,-55328.19683170937
2019-12-16,3554.1298382224227,3048.8636363636415,85655.03931378489,244.3279984061681,88,436,0.23295454545454544,0.08964904445961779,1.9895196601282805e-13,-136088.12379186304,487321.050862007,1031.9451060859526,2522.18473213647,-18103.957988629965,-39517.71781707619
2019-12-17,281.1100219658733,3801.1363636363567,79858.75006896253,268.3791994121628,88,435,0.22393181818181818,0.09017712912619867,2.842170943040401e-14,-321415.13966439286,468521.35716554837,81.97990489392312,199.13011707195,-19951.956694686924,-39916.64421192755
2019-12-18,2924.907110557041,4949.999999999996,81703.80225659227,276.8486792025382,88,433,0.2169409090909091,0.09246242680788704,5.684341886080802e-14,-335207.82134741754,456501.5484145807,-2451.7021539544708,5376.609264511512,-17777.892132793568,-38203.84269694163
2019-12-19,227.5310473241711,4943.023255813956,86682.25142716039,288.2164660709451,86,430,0.21163546511627906,0.0957255506019453,5.684341886080802e-14,-135668.26929162303,448404.34078044014,-4561.208286059497,4788.739333383669,-21731.248275536873,-43401.81113232697
2019-12-20,1320.1310967613683,-1638.0232558139528,81335.72420521895,283.31448361472644,86,428,0.21157034883720932,0.10027941983410608,-1.7053025658242404e-13,186535.1363284415,449354.050972684,-5438.634493771677,6758.765590533045,-19297.114438158096,-39631.045489462835
2019-12-23,-1214.759113660827,-2141.860465116273,104204.67171048389,237.7527810332946,86,424,0.2186389534883721,0.11285522517271468,-5.684341886080802e-14,-206521.6870455586,455649.1861451107,1922.6267133079295,-3137.3858269687566,-27503.679822315094,-53554.84774993607
2019-12-24,-3051.087740410627,-3646.511627906987,111567.0043391684,192.9607201249939,86,427,0.23067500000000002,0.11588038134782062,2.842170943040401e-14,-393459.8478725194,474774.1432712056,-6284.250624975043,3233.1628845644163,-31135.79954532772,-59027.550630119826
2019-12-26,1916.083682788875,1592.9069767441858,130668.75069623339,241.17528479815707,86,421,0.22484418604651163,0.13901976375372904,0.0,-404648.742510097,469845.1165319693,825.7646829596364,1090.3189998292387,-30992.27927606763,-63659.46695012597
2019-12-27,-2978.4328879238333,-5417.173913043484,101897.7027449984,90.05963932765906,46,224,0.24983489130434783,0.11238950108116945,1.1368683772161603e-13,33687.244422828764,502092.8057847189,-8247.603221496027,5269.170333572193,-28542.918213501092,-54017.34389975069
2019-12-30,1797.4340957900074,128.26086956522488,91329.8517052863,94.65344366753824,46,228,0.2584804347826087,0.08458469923468508,2.8421709430404007e-13,11476.498193448162,519396.64708222746,-2588.0082318291697,4385.442327619177,-21129.68227419911,-43962.14520052068
2019-12-31,-8637.895094112275,-11497.826086956517,104651.04621469283,93.89945793621908,46,226,0.26389565217391303,0.10045189749039679,0.0,23123.633213213994,530157.8752049501,-3734.6817557948484,-4903.213338317426,-34894.5561057217,-61057.31765939491
2020-01-02,2272.517555783715,-1419.5652173913004,101788.43006648889,85.24864054943926,46,230,0.25841195652173915,0.09811892797789042,-5.684341886080802e-14,-99981.06794765595,518670.3380659236,3543.993329004258,-1271.475773220543,-23259.838601387946,-48706.94611801017
2020-01-03,6915.5309042515455,-1869.5652173913074,94728.14780189219,93.34132234444604,46,227,0.2716652173913044,0.09955766229700726,-1.1368683772161603e-13,-2708.7454277138695,546240.1939904251,-3299.4598718405473,10214.990776092092,-16859.847368565952,-40541.884319038996
2020-01-06,-5269.0453687150675,-4013.043478260871,112614.33695623155,89.61865952036149,46,228,0.2627804347826087,0.11195534303751935,5.684341886080802e-14,5558.513234079359,527943.1588669567,712.987915504337,-5982.033284219405,-33512.24826729332,-61665.8325063512
2020-01-07,3460.921248432427,1082.608695652162,131004.97550561903,106.91010621310758,46,230,0.2821315217391304,0.08935582117797644,1.7053025658242404e-13,-127117.19651190397,567935.3653576404,866.2496974480405,2594.6715509843866,-29397.23273418544,-62148.476610590194
2020-01-08,581.2862034096948,-2023.8372093023277,116375.86385612913,122.8176584216333,86,422,0.2617901162790698,0.12829944267386303,1.7053025658242404e-13,-155564.64638726294,530858.2817793877,-6983.363118998941,7564.649322408635,-28635.497419044223,-57729.4633830765
2020-01-09,52.6183260104271,-1748.2954545454613,109766.35177273357,129.16374881289977,88,432,0.26034602272727275,0.09901970018994173,-8.526512829121202e-14,-13122.23204300378,527667.8271987237,-3423.7290683826545,3476.3473943930817,-27518.133365985865,-54959.721309169254
2020-01-10,4599.059083324406,-1111.5909090909158,93136.50177388845,134.7521409348696,88,432,0.2654129545454546,0.0916559647043044,0.0,-53686.895241774095,541153.7239665483,-2251.5362766368567,6850.595359961263,-18819.818501082576,-42103.94394455469
2020-01-13,-109.83676013636986,-222.38636363636198,103169.39936181174,139.88090959310466,88,433,0.25928005681818184,0.08941289795299862,0.0,-225618.9901687324,528681.0105698011,2527.9782240072336,-2637.814984143604,-26042.06751018241,-51834.41735063535
2020-01-14,5626.225120388412,3868.1818181818194,109762.5148335884,147.1036226581754,88,433,0.26152102272727273,0.10469292732066013,-1.7053025658242404e-13,-279114.4481105559,532547.9092451015,1398.2949343689875,4227.930186019424,-21961.507210666863,-49402.13591906396
2020-01-15,3801.075021612931,3155.8139534883617,128475.62309916397,157.12601952406902,86,427,0.2540703488372093,0.10935950096374777,-5.684341886080802e-14,17194.686466863095,518316.77279870136,-2545.188469507453,6346.263491120384,-28474.95677270213,-60593.862547493125
2020-01-16,2893.797443719486,-523.2558139534902,117128.00787375706,143.06222033408525,86,428,0.24996802325581396,0.11372695298081809,-2.842170943040401e-14,-101116.71097393824,509134.09038937086,-4052.042734451333,6945.84017817082,-26531.266745053865,-55813.268713493126
2020-01-17,3640.0287158886713,-10351.162790697677,97365.31750385798,137.72519692084333,86,426,0.24796104651162792,0.10590094892038429,8.526512829121202e-14,-64906.159264659625,502028.8170198886,10279.984394573625,-6639.955678684953,-20839.025856996668,-45180.35523296116
2020-01-21,-273.16682458121096,-1460.2272727272757,74361.006031806,142.7284384966868,88,437,0.2635448863636364,0.07545272378812215,2.2737367544323206e-13,48559.03792786047,534366.186675057,-3419.198463563132,3146.031638981921,-19006.1467710294,-37596.398278980894
