date,gross_pnl,vega_pnl,spread_cost_full,hedge_cost,positions,names_today,mean_iv,mean_relative_spread,net_vega,net_hedge_notional,gross_premium,long_pnl,short_pnl,unmarked_share,one_sided_mark_share,net_pnl_25,net_pnl_50
2020-11-05,17672.808634665325,21355.333333333347,312970.4374213583,114.87954256466797,90,447,0.4075096111111111,0.18863826480721768,0.0,-151425.57396871276,824905.6188315523,-7121.813313963987,24794.621948629312,0.011111111111111112,0.011111111111111112,-60684.680263238915,-138927.2896185785
2020-11-06,-24467.81856533301,34008.2142857143,425947.38257568004,110.31937809936859,84,420,0.4096255952380953,0.1864453484461528,-1.1368683772161603e-13,-14205.108625303548,825503.8410153014,144833.30650340326,-169301.1250687363,0.0,0.0,-131064.9835873524,-237551.8292312724
2020-11-09,29316.639021012346,31101.046511627912,326924.5574166072,133.43818568321615,86,424,0.41029889534883723,0.21813661080618815,-5.684341886080802e-14,-83706.2994772029,830516.8533210618,24739.41359868921,4577.225422323136,0.0,0.0,-52547.93851882267,-134279.07787297448
2020-11-10,15682.027338383039,14402.666666666672,270800.6600614197,123.44207592119385,90,444,0.4051307777777778,0.17852596104259516,-5.684341886080802e-14,22398.30940695486,819491.7313653121,-7785.066148978656,23467.093487361697,0.0,0.0,-52141.579752893085,-119841.74476824801
2020-11-11,-547.9151435188924,-1344.4444444444548,306373.82457990636,118.13161637250444,90,442,0.3798122222222223,0.16507330944131554,-2.842170943040401e-14,73793.52446403379,767988.7839776932,18615.673765536714,-19163.58890905561,0.0,0.0,-77259.50290486799,-153852.95904984456
2020-11-12,39213.188228186176,36687.1590909091,302491.4699863152,135.34268760949416,88,431,0.3968744318181818,0.18465712257442812,-5.684341886080802e-14,-37799.75546849292,801622.9873241951,21770.078281242062,17443.10994694411,0.0,0.0,-36545.021956002114,-112167.8894525809
2020-11-13,7625.798049584542,2700.0000000000027,242551.58554166972,126.47803997350991,90,441,0.36029333333333335,0.1659983880274751,1.9895196601282805e-13,-4692.416267477262,728023.7846705595,-2312.9511012700204,9938.749150854563,0.0,0.0,-53138.5763758064,-113776.47276122382
2020-11-16,6707.974582068119,6205.555555555556,159051.2857969013,168.05356784571933,90,447,0.3602311111111111,0.11727458972357598,-1.4210854715202004e-13,-271648.7121977752,734267.0155619078,985.1364702546249,5722.838111813494,0.0,0.0,-33222.90043500292,-72985.72188422826
2020-11-17,9739.200797040647,12617.66666666666,173107.93726610893,173.24270659297784,90,448,0.3689072222222222,0.11662132250391007,-8.526512829121202e-14,-46168.331677999326,754471.698440115,1258.5997228559622,8480.601074184686,0.0,0.0,-33711.026226079564,-76988.0105426068
2020-11-18,13089.775161517755,12646.739130434784,159976.91960311163,216.93160630156052,92,453,0.34964347826086956,0.12048747820448795,-5.684341886080802e-14,-214501.62097416873,719445.0590673836,2312.1912104058856,10777.583951111868,0.0,0.0,-27121.386345561714,-67115.61624633962
2020-11-19,12156.10669473224,7826.086956521744,157171.87171767524,203.17296015317018,92,456,0.3812369565217391,0.10244964017372274,5.684341886080802e-14,-231019.10316132443,782851.9599703318,-4822.101164498086,16978.207859230326,0.0,0.0,-27340.03419483974,-66633.00212425855
2020-11-20,2294.614098343732,3167.9347826086882,172000.2609814436,176.54378428660485,92,456,0.3712932065217391,0.12013479942172146,-1.7053025658242404e-13,-429148.55993735424,758443.7818019688,-3580.9613180700135,5875.575416413745,0.0,0.0,-40881.99493130377,-83882.06017666467
2020-11-23,32605.783674468857,25784.888888888887,286282.3371735759,138.82583326039673,90,447,0.3728277777777778,0.18180522190755488,-1.1368683772161603e-13,7609.293161431584,756043.9044011029,41957.42501944061,-9351.641344971758,0.0,0.0,-39103.62645218551,-110674.21074557949
2020-11-24,5839.200178476519,6637.333333333333,242221.64544773163,156.37606341338574,90,445,0.36363866666666667,0.17065537499768313,2.842170943040401e-14,-108959.91578935659,741671.0170013543,-75.5888174048298,5914.7889958813485,0.0,0.0,-54872.58724686978,-115427.99860880268
2020-11-25,4617.318938862227,-308.77777777777715,285566.9942194629,139.25414149265129,90,449,0.37035283333333335,0.17723560340141914,-2.2737367544323206e-13,-157450.3762633321,752580.1827880715,2030.7679993775664,2586.55093948466,0.0,0.0,-66913.68375749615,-138305.4323123619
2020-11-27,21787.445054471216,14505.795454545463,271650.456206847,175.84717401907866,88,436,0.3679619318181819,0.18999982953673716,2.5579538487363607e-13,-219193.26023505715,753418.1995263469,13529.769349239354,8257.675705231863,0.0,0.0,-46301.01617125961,-114213.63022297135
2020-11-30,10391.929336116247,6907.291666666661,262428.0543474815,101.31560638697498,48,235,0.3856557291666667,0.18159012053772772,-5.684341886080802e-14,-88176.69993649326,775737.0400368273,2946.7963428407184,7445.132993275529,0.0,0.0,-55316.39985714111,-120923.41344401149
2020-12-01,13882.149136805196,15508.695652173916,235766.12625003027,126.02028586227331,92,453,0.3623603260869565,0.16106714771177297,-1.1368683772161603e-13,-89362.27260353952,733039.4841415974,9343.956520305952,4538.192616499245,0.0,0.0,-45185.402711564646,-104126.93427407222
2020-12-02,15221.259878833269,17810.54347826085,272237.22332635353,125.25184192134085,92,455,0.36103625000000006,0.17827109372120267,2.842170943040401e-14,-165742.11493488096,730842.5973179932,2071.9920362914268,13149.267842541842,0.0,0.0,-52963.29779467645,-121022.60362626484
2020-12-03,17121.69226063219,14109.782608695657,249681.6123886684,141.21218168386196,92,453,0.3568092391304348,0.1795322431395627,5.684341886080802e-14,-219499.38676160053,725203.5975344366,14865.845836825692,2255.8464238064976,0.0,0.0,-45439.923018218775,-107860.32611538588
2020-12-04,13694.05957955711,13254.44444444445,234256.13487252253,104.79193493724812,90,450,0.35248,0.17312949563920838,1.9895196601282805e-13,-169199.81845458547,711927.3835867052,414.36097112374057,13279.69860843337,0.0,0.0,-44974.76607351077,-103538.7997916414
2020-12-07,6967.874910414137,8727.28260869563,231639.74339968458,133.4262992888409,92,451,0.35965097826086956,0.16894379024860207,2.2737367544323206e-13,-218874.1265115161,730517.801560416,2982.2691407603256,3985.605769653811,0.0,0.0,-51075.487238795846,-108985.423088717
2020-12-08,10653.888501414789,10635.869565217406,248697.67187395634,115.15144334303874,92,454,0.37489326086956526,0.16863676821957133,8.526512829121202e-14,-204077.36262692398,757639.1545053067,4042.704379555306,6611.184121859483,0.0,0.0,-51635.68091041734,-113810.09887890641
2020-12-09,11438.43793064944,12396.22222222223,235797.5168645182,126.4214993845255,90,443,0.3660124444444445,0.17585300201619522,8.526512829121202e-14,-113082.17659227029,741810.4186803286,6088.115756749687,5350.322173899754,0.0,0.0,-47637.362784864636,-106586.74200099419
2020-12-10,-3982.720368173539,-344.3333333333313,270464.3815566755,121.66084521115455,90,446,0.37870944444444443,0.16860480805068012,1.7053025658242404e-13,-205758.99602881836,765714.5051786788,4359.66212044924,-8342.382488622781,0.0,0.0,-71720.47660255356,-139336.57199172242
2020-12-11,11977.21521680768,10722.111111111111,235071.66421814842,140.46908499602307,90,447,0.3834499444444444,0.1672301154067328,-8.526512829121202e-14,-116548.84618773067,779437.3062126334,-11190.626543374858,23167.84176018254,0.0,0.0,-46931.16992272545,-105699.08597726254
2020-12-14,10020.05592624952,8454.347826086965,151993.49392174705,156.0652361761998,92,457,0.3727538043478261,0.11190154177006219,1.9895196601282805e-13,-193733.56557701397,760542.7302749867,-1747.4077946645634,11767.463720914084,0.0,0.0,-28134.38279036344,-66132.75627080021
2020-12-15,7258.082242123081,7170.744680851079,171917.9243207611,167.71670610047173,94,461,0.3634728723404256,0.1256009583646659,1.1368683772161603e-13,-385851.90379140223,743142.1106591157,149.06351273376055,7109.018729389321,0.0,0.0,-35889.11554416767,-78868.59662435795
2020-12-16,5872.078490570021,9539.782608695652,184696.76009518743,184.57145266745567,92,457,0.3601908695652174,0.12979589700854224,-1.1368683772161603e-13,-380466.6555285776,737755.0150929901,-3439.8670244794066,9311.945515049427,0.0,0.0,-40486.682985894295,-86660.87300969115
2020-12-17,13952.951865772626,14138.043478260872,225943.84379064507,186.07814175212008,92,460,0.3551815217391305,0.1357680638854746,5.684341886080802e-14,-115744.6645642126,728373.5561306291,9029.745810901422,4923.206054871204,0.0,0.0,-42719.08722364076,-99205.04817130203
2020-12-18,9833.766817487813,12243.333333333332,182907.4902881647,193.2040121149216,90,448,0.3541105555555556,0.15360943832223348,-2.8421709430404007e-13,-442767.45679281116,727169.2354994208,-1755.225802825397,11588.992620313209,0.0,0.0,-36086.30976666828,-81813.18233870946
2020-12-21,11623.980891330939,12776.666666666672,239573.7052829655,140.22932459356932,90,444,0.35248555555555555,0.16820848056161394,1.1368683772161603e-13,-277695.6112242523,716090.9537640302,-2069.240403117641,13693.221294448582,0.0,0.0,-48409.67475400401,-108303.10107474538
2020-12-22,11699.836585927944,9856.666666666664,236495.17203067828,175.21958623270677,90,450,0.3436766666666667,0.17692481097657042,5.684341886080802e-14,-230047.60974827432,703910.2616333712,-2469.696397129809,14169.532983057752,0.0,0.0,-47599.17600797433,-106722.9690156439
2020-12-23,4398.794295981229,5221.111111111119,221364.07090107567,191.24932789342932,90,445,0.35463944444444445,0.16388142576152304,0.0,-264204.0282447129,728217.9053026882,-10361.57144867539,14760.36574465662,0.0,0.0,-51133.472757181116,-106474.49048245003
2020-12-24,12875.677439863162,10640.217391304348,204014.18618553228,200.5904266071024,92,451,0.34163641304347825,0.14621429846414746,8.526512829121202e-14,-516532.9845272953,705195.9229727107,-9609.116442316707,22484.79388217987,0.0,0.0,-38328.45953312701,-89332.00607951007
2020-12-28,2876.724055709453,4250.625000000008,245558.84995625066,68.99865442735836,48,236,0.3526888541666667,0.1533253667084274,-1.1368683772161603e-13,-140211.5097899569,708005.5277393663,5333.215502522761,-2456.491446813309,0.0,0.0,-58581.987087780566,-119971.69957684324
2020-12-29,4252.74762885364,2366.6666666666742,235248.69037606617,73.26688100684369,48,231,0.3508135416666667,0.16504064713597125,0.0,-6311.245208208575,703678.1382261439,-1995.8079752283063,6248.5556040819465,0.0,0.0,-54632.69184616974,-113444.86444018628
2020-12-30,1791.5298325872814,3335.4166666666524,262664.0765375278,84.50894031340611,48,233,0.35777708333333336,0.15329249496687397,-1.1368683772161603e-13,-51902.77860668584,717873.4250643367,-1516.6069668064297,3308.1367993937106,0.0,0.0,-63958.99824210807,-129625.01737649001
2020-12-31,28163.25781746793,21308.12500000001,267427.0087012981,87.10187441288937,48,234,0.35194062500000006,0.19002828272514194,2.2737367544323206e-13,57120.28140537794,707188.6575497809,17589.41797033248,10573.839847135447,0.0,0.0,-38780.59623226948,-105637.348407594
2021-01-04,28206.707549583647,21085.41666666667,294529.0437534806,76.90995835420651,48,232,0.3931385416666667,0.19994092546757106,2.2737367544323206e-13,-73213.5925372338,789654.0509405142,7710.21832859867,20496.489220984975,0.0,0.0,-45502.46334714071,-119134.72428551086
2021-01-05,27645.509450719255,11015.32608695652,261139.9584290344,92.553438122527,92,452,0.3844864130434783,0.16375765999543362,-2.842170943040401e-14,-137925.703309773,775085.6996937904,24856.715350217644,2788.794100501611,0.0,0.0,-37732.03359466187,-103017.02320192047
2021-01-06,4824.2079146844935,9857.282608695645,266430.46520994784,111.78076343402856,92,452,0.4014747282608696,0.18163698139099715,5.684341886080802e-14,-48028.97236975995,810005.7457403758,-2895.0453345671335,7719.253249251627,0.0,0.0,-61895.1891512365,-128502.80545372346
2021-01-07,4000.056429186516,4754.347826086964,225455.54777100886,98.94793175731958,92,451,0.38692554347826086,0.14234990558147556,1.4210854715202004e-13,-38097.14487875892,778792.8848586304,-1223.448633475844,5223.50506266236,0.0,0.0,-52462.77844532302,-108826.66538807523
2021-01-08,5580.341680824189,7021.11111111112,210283.6312353795,104.51829409483771,90,447,0.3829733333333334,0.16230211189523952,2.842170943040401e-14,-60152.26885485268,771706.0694578245,11215.203975191343,-5634.862294367154,0.0,0.0,-47095.08442211552,-99665.9922309604
