month,names,naked,static_hedge,daily_hedge,variance_premium,vol_premium,iv,realized_vol,share_positive
2020-07-01,256,0.25120523656716337,0.279610050808368,0.25314349690498833,0.1009351337704686,0.1338082674710348,0.4171619140625,0.2833536465914652,0.9296875
2020-08-01,288,0.1975706397344622,0.18876526551534584,-0.002730592330478309,0.008141855799437431,0.008636994859605267,0.33333741319444443,0.3247004183348392,0.5381944444444444
2020-09-01,291,0.018131224905531443,0.07694575335700668,0.15801943275353267,0.06744467059860447,0.09689417401032835,0.38339359106529214,0.2864994170549638,0.9518900343642611
2020-10-01,272,-0.013857999485919644,0.04179078361496564,-0.16752522325611796,-0.04577964005574665,-0.02644847655025841,0.4131012867647059,0.4395497633149643,0.5036764705882353
2020-11-01,266,0.15121052803411966,0.14153878099335773,0.18245886040044848,0.03126282193571431,0.0650680865597939,0.3171989473684211,0.2521308608086272,0.8834586466165414
2020-12-01,292,0.118941902570613,0.08849375659822684,0.1348684100534091,0.03389885195015944,0.056844761725266146,0.3404672945205479,0.2836225327952818,0.8287671232876712
2021-01-01,295,0.30047433124671036,0.31471932078912346,0.10456360687357429,0.017584524043927536,0.027389197355373505,0.3541070847457627,0.32671788739038926,0.6745762711864407
2021-02-01,299,0.19351736406465714,0.22569239198282326,-0.011512766537839893,-0.0029870225187555314,0.009095235253393483,0.3586551839464883,0.3495599486930948,0.6220735785953178
2021-03-01,288,-0.1524869664825219,-0.2042980563320014,0.1293703325807072,0.012648731091118894,0.04222086968204761,0.2823321180555556,0.24011124837350797,0.8159722222222222
2021-04-01,285,0.28741350863625914,0.2518005024520247,0.09719528416647977,0.01515443931998325,0.030338388990013263,0.2981340877192982,0.267795698729285,0.7333333333333333
2021-05-01,309,0.024828519139930512,0.04845701868773109,0.12576261688378357,0.014888871360092532,0.03742339090504758,0.26097697411003234,0.2235535832049848,0.7928802588996764
2021-06-01,313,0.027223487388306766,0.05766398029927155,0.1049875612579558,0.012917926216522388,0.03491969241210408,0.2495291853035144,0.21460949289141032,0.8019169329073482
2021-07-01,297,0.030930294571352844,0.08854999476779989,0.12862089966866574,0.04211793131719526,0.07826993483660206,0.3105252861952862,0.23225535135868414,0.9191919191919192
2021-08-01,316,0.2237813261811043,0.20744577580840237,0.12719910927326122,0.018159690720910424,0.04000532625581245,0.24765886075949367,0.20765353450368124,0.8006329113924051
2021-09-01,335,-0.029784737803598194,-0.05456811134885094,0.027346874365448987,0.022415125848363714,0.0457949009802235,0.307611776119403,0.2618168751391795,0.8149253731343283
2021-10-01,320,-0.13893291988639989,-0.1216593283703864,-0.032763901718923565,-0.0019313537399264422,0.007705368925428345,0.2783640625,0.2706586935745717,0.634375
2021-11-01,337,0.08271896352425298,0.0809462903248717,-0.13548044746566798,-0.04489401661999539,-0.053856030611170704,0.28349970326409496,0.3373557338752657,0.23738872403560832
2021-12-01,308,-0.045368416362284864,-0.11977106058090656,0.06220064691666724,0.01534706285925736,0.03994158015770934,0.31122824675324673,0.2712866665955374,0.7792207792207793
2022-01-01,287,0.2619805760589874,0.2885334618396826,0.12942251523367435,0.04121038744371295,0.06758345582923313,0.3934019163763066,0.32581846054707353,0.8257839721254355
2022-02-01,288,0.06863962177736938,0.025504239341493627,-0.11330137183203269,-0.04086461230643358,-0.03694791510354398,0.37249447916666667,0.4094423942702107,0.3472222222222222
2022-03-01,311,-0.09620077911859039,-0.1461085559565498,-0.0025368212827934253,0.024608043937104203,0.043604877974676964,0.32193601286173634,0.27833113488705935,0.7556270096463023
2022-04-01,264,-0.2773891058515026,-0.5445150750492967,-0.33448228099846333,-0.09919737236476815,-0.10139138785068551,0.34820833333333334,0.44959972118401886,0.13257575757575757
2022-05-01,232,-0.18679255651108037,-0.2700251050874847,-0.08281527990394633,-0.013095850717297563,-0.00932745276908562,0.37894120689655175,0.38826865966563734,0.4353448275862069
2022-06-01,216,0.2678396328445495,0.30783940143508415,0.15813243767775118,0.03559555786141503,0.055063189026398396,0.38945722222222223,0.3343940331958239,0.8240740740740741
2022-07-01,228,-0.1878680447588535,0.003706306365927288,0.1056215054341893,0.05479037235671991,0.08376139417204545,0.38337708333333337,0.2996156891612879,0.8859649122807017
2022-08-01,280,-0.145195186628499,-0.1723711479365608,-0.15839055973251265,-0.010408141010621767,-0.013571716476306271,0.33168273214285715,0.34525444861916343,0.3964285714285714
2022-09-01,253,0.09788286162865556,0.12155294356685407,-0.12143105896223126,-0.037701229064089674,-0.041894837090268366,0.34871047430830043,0.3906053113985688,0.30434782608695654
2022-10-01,271,-0.07017699718673362,0.036697991530773126,-0.06027013162793538,-0.001868753275260311,0.015453992689877656,0.4136365498154982,0.3981825571256205,0.6494464944649446
2022-11-01,268,0.2795314402665007,0.16476812392301202,0.07524443788852271,0.027283896727537477,0.04657901407400433,0.3336535634328358,0.28707454935883153,0.8208955223880597
2022-12-01,285,0.010674785052547639,0.055810860291381624,0.06917525594568043,0.01932397002953715,0.031594039449612234,0.3218039473684211,0.29020990791880885,0.7263157894736842
2023-01-01,289,0.27417240863115866,0.29187829537998905,0.07614399017401843,0.015302084846641546,0.03417741356468709,0.33273494809688586,0.29855753453219874,0.7231833910034602
2023-02-01,295,-0.3157473266092543,-0.3488721824554256,-0.011537531959652457,-0.0016265090956204694,0.014805095164531507,0.3257742372881356,0.3109691421236041,0.6576271186440678
2023-03-01,243,0.18683618823491388,0.23197732980630406,0.20874240295265162,0.051797919853122244,0.08978183179312471,0.3244623456790124,0.23468051388588768,0.9300411522633745
2023-04-01,284,0.09809666137260896,0.06759270902462738,0.04022140286034925,-0.01124704329986886,0.003542773383372709,0.29428792253521124,0.2907451491518386,0.5915492957746479
2023-05-01,296,-0.010827235105716976,-0.07962296304827869,-0.04474938591720389,-0.011760696303893783,-0.004566310334162116,0.2710412331081081,0.27560754344227023,0.6013513513513513
2023-06-01,313,-0.04923985556306156,0.00536106363763069,-0.015778205872321895,0.005704447563156921,0.013448117340214154,0.256686517571885,0.24323840023167084,0.6485623003194888
2023-07-01,313,-0.11628332537895295,-0.17115240792231537,0.02263135266691859,0.008896595719167717,0.034100015884942395,0.290932428115016,0.25683241223007364,0.7731629392971247
2023-08-01,311,0.30603249533630655,0.2991681805828696,0.12612593149503154,0.0171772149525097,0.03816740992288291,0.2603747266881029,0.22220731676522001,0.8167202572347267
2023-09-01,315,-0.36060729428090443,-0.43747691437796765,-0.17989072610907264,-0.024116057631434346,-0.03448878522085578,0.2371495238095238,0.2716383090303796,0.3619047619047619
2023-10-01,294,-0.21829413436697773,-0.13041975454852436,-0.01628691685908546,0.0016607745108518795,0.031202390314056333,0.3564028911564626,0.32520050084240626,0.7346938775510204
2023-11-01,308,-0.5796211238631602,-0.5505876656982657,-0.06403272474681689,-0.012017768638604792,-0.013168602411313799,0.24165871753246754,0.2548273199437813,0.4577922077922078
2023-12-01,330,0.17681410565590827,0.1485305622162501,0.08563353726628903,0.0024687632405659353,0.01443471670161595,0.24019560606060605,0.2257608893589901,0.7272727272727273
2024-01-01,336,0.0701405280253354,0.08401921818545943,-0.06989582799887573,0.00288594281298119,0.01204807489146867,0.29335630952380953,0.2813082346323409,0.5982142857142857
2024-02-01,346,0.04503980518380013,0.08997232757548917,0.11870839458856365,0.019126930018385765,0.048942663538320365,0.2851012861271677,0.2361586225888473,0.8063583815028902
2024-03-01,338,0.050323799284835165,-0.031153716079809893,-0.035804014337132956,-0.019103158220070988,0.0028381870517177853,0.25563633136094677,0.252798144309229,0.650887573964497
2024-04-01,307,-0.02547869424653427,0.06754633846312016,0.10887029970697572,0.028467497751190222,0.058170200937389185,0.3141941205211726,0.25602391958378345,0.8338762214983714
2024-05-01,318,-0.026492757170250503,-0.06363754228788208,-0.14446439723899457,-0.016834259994877195,-0.02562466759551632,0.22377468553459123,0.24939935313010753,0.330188679245283
2024-06-01,315,-0.010163518546617354,-0.06898383898626168,-0.10333507686853859,-0.016981750640459897,-0.019237237242599105,0.23833619047619048,0.2575734277187896,0.41904761904761906
2024-07-01,322,0.054231856408093165,0.03783412175697121,-0.20262413228486975,-0.06548443757336699,-0.05221303959702822,0.3165783850931677,0.36879142469019593,0.3944099378881988
2024-08-01,333,-0.0022329278344490186,0.03430784528126124,-0.015771076629570266,-0.012236903469084737,-0.00728165586920759,0.2391036036036036,0.24638525947281123,0.4924924924924925
2024-09-01,310,0.06726867725123066,0.11329174514858094,0.027808570813577186,0.005194637237883584,0.017446334188000876,0.2529621129032258,0.23551577871522492,0.6870967741935484
2024-10-01,308,-0.12938416545076092,-0.11405694596578005,-0.11188319454201923,-0.02313399624112139,-0.006171859151897917,0.34518241883116885,0.35135427798306673,0.5909090909090909
2024-11-01,326,-0.18340477075092598,-0.19491861734182458,-0.026753744511113155,-0.004257739843820651,0.0007854055532906586,0.27382409509202454,0.2730386895387339,0.549079754601227
2024-12-01,242,0.0010502224848578244,0.03447309143352576,0.041165460818699706,0.007509811003687479,0.028366682364600028,0.2809038016528926,0.25253711928829253,0.7107438016528925
2025-01-01,318,-0.03456912880698884,-0.0626740754451651,-0.10380843134045283,-0.029425035480900943,-0.021647320771887732,0.29797254716981136,0.31961986794169905,0.4716981132075472
2025-02-01,326,0.09411037533121816,0.04786467116590863,-0.07003210556900183,-0.014229475508913307,-0.017202109469446832,0.3156932515337424,0.33289536100318917,0.4233128834355828
2025-03-01,326,-0.6003380879635447,-0.6914638423517295,-0.7127367676708711,-0.31905419038923233,-0.3044656234440887,0.2880210429447853,0.5924866663888739,0.012269938650306749
2025-04-01,259,-0.438445798047097,-0.20258347447577618,0.11106746860742074,0.0991831594498406,0.1268612462589547,0.44869664092664097,0.32183539466768624,0.915057915057915
2025-05-01,337,0.1325410949061773,0.12033569865722617,0.12359914560998436,0.01145934809614664,0.032367624698571885,0.28966654302670625,0.25729891832813434,0.7655786350148368
2025-06-01,294,-0.006961045228786208,0.06909493431103499,0.012052117762596199,0.0004393345818165388,0.028032113840139244,0.28510921768707487,0.2570771038469356,0.7619047619047619
2025-07-01,279,0.23246092826674283,0.2195278915379467,-0.012016408788935845,-0.011567820988681395,0.011126682881124636,0.3261275268817204,0.3150008440005958,0.6738351254480287
2025-08-01,306,0.12862576949461935,0.08598326605388158,0.07220700213242016,0.003011729172853349,0.02314050718168279,0.2765825653594771,0.25344205817779436,0.7418300653594772
2025-09-01,311,0.19343757223048635,0.1965577003627484,0.02846593379095045,0.00026320797470426023,0.015991916607236468,0.3086658681672026,0.2926739515599661,0.662379421221865
2025-10-01,297,0.1687551674572254,0.11586796834544753,0.0996853603545431,0.008271327349600293,0.04506765363138609,0.3596522222222222,0.31458456859083617,0.8215488215488216
2025-11-01,295,0.044693752675143916,0.07981076936553627,0.12899397295051776,0.038320081084484925,0.06453312740433621,0.3301147457627119,0.2655816183583756,0.8135593220338984
