symbol,month,entry_day,expiration,strike,spot_entry,iv,realized_var,premium_over_spot,naked,static_hedge,daily_hedge,variance_premium,earnings_in_hold,hedged_sessions
HRL,2023-07-01,2023-07-25,2023-08-18,40.0,40.64,0.17625000000000002,0.035597896026931766,0.038139763779527554,0.5419354838709671,0.23491935483870868,-0.20496064516129084,-0.00453383352693176,false,18
HRL,2023-09-01,2023-09-19,2023-10-20,38.0,38.43,0.16210000000000002,0.15713297037336899,0.04033307311995837,-3.2451612903225797,-4.514649677419354,-1.0433645161290308,-0.13085656037336899,false,23
HRL,2023-11-01,2023-11-21,2023-12-15,32.0,32.45,0.3044,0.09982262064771184,0.06240369799691834,0.5456790123456801,0.4038079012345687,-0.5197481975308634,-0.007163260647711847,true,17
HRL,2023-12-01,2023-12-19,2024-01-19,32.0,31.73,0.21845000000000003,0.017920306961043044,0.0520012606366215,0.17575757575757617,0.1914800000000004,0.35125333333333336,0.02980009553895697,false,20
HRL,2024-01-01,2024-01-23,2024-02-16,30.0,30.720000000000002,0.2214,0.051630728319840835,0.05045572916666667,0.34838709677419494,-0.07897870967741798,-0.0639141935483861,-0.002612768319840829,false,18
HRL,2024-02-01,2024-02-21,2024-03-15,29.5,29.740000000000002,0.33105,0.34596749115281256,0.06556825823806321,-1.3794871794871797,-1.0593025641025644,-0.44038307692307826,-0.23637338865281254,true,17
HRL,2024-03-01,2024-03-19,2024-04-19,34.5,34.480000000000004,0.21575000000000003,0.028580048246014563,0.04422853828306264,0.8426229508196709,0.85622819672131,0.11226622950819523,0.017968014253985445,false,22
HRL,2024-04-01,2024-04-23,2024-05-17,35.0,35.14,0.1921,0.016579785424799643,0.03841775754126352,0.02962962962962801,0.15382296296296155,0.23113333333333308,0.020322624575200354,false,18
HRL,2024-05-01,2024-05-21,2024-06-21,37.0,36.43,0.27605,0.15232286078165624,0.06450727422454021,-1.7063829787234044,-1.5132187234042553,-0.6876714893617019,-0.07611925828165624,true,21
HRL,2024-09-01,2024-09-24,2024-10-18,31.0,31.17,0.1855,0.01552449491033748,0.0384985563041386,0.008333333333329454,0.14900833333332983,0.31359749999999825,0.018885755089662518,false,18
HRL,2024-10-01,2024-10-22,2024-11-15,31.5,31.09,0.1938,0.03392286613473531,0.04020585397233837,-0.8319999999999993,-0.6178303999999996,-0.14675999999999947,0.0036355738652646893,false,18
HRL,2024-11-01,2024-11-19,2024-12-20,29.0,29.73,0.28805000000000003,0.04286575327021414,0.07231752438614195,-0.2465116279069783,0.017237209302324388,0.13790790697674338,0.04010704922978587,true,22
HRL,2025-01-01,2025-01-22,2025-02-21,30.5,30.35,0.18185,0.04382107089170108,0.046128500823723224,0.39285714285714435,0.3911071428571444,0.0803300000000004,-0.010751648391701077,false,21
HRL,2025-02-01,2025-02-25,2025-03-21,29.0,29.42,0.32,0.06156170033607887,0.066281441196465,0.4974358974358973,0.5542112820512817,0.2440379487179488,0.040838299663921135,true,18
HRL,2025-03-01,2025-03-25,2025-04-17,29.0,28.810000000000002,0.21700000000000003,0.07847618999744929,0.045123221103783404,-0.21538461538461676,-0.2607238461538475,-0.2434123076923095,-0.03138718999744928,false,17
HRL,2025-06-01,2025-06-24,2025-07-18,31.0,30.400000000000002,0.1811,0.06650652774496375,0.04276315789473684,-0.4307692307692303,-0.1817738461538454,-0.6202792307692304,-0.033709317744963746,false,17
HRL,2025-07-01,2025-07-22,2025-08-15,29.0,29.450000000000003,0.1987,0.02446187876362004,0.04329371816638369,0.5921568627450984,0.36643215686274483,0.10375137254901938,0.015019811236379951,false,18
HRL,2025-08-01,2025-08-19,2025-09-19,28.0,28.41,0.26265,0.2572782031098967,0.06599788806758185,-0.6959999999999996,-1.0959738666666663,-1.220711466666665,-0.1882931806098967,true,22
HRL,2025-09-01,2025-09-23,2025-10-17,24.0,24.44,0.22405000000000003,0.020657135040873617,0.051145662847790506,0.9759999999999991,0.879239999999999,0.45063279999999806,0.029541267459126393,false,18
HRL,2025-10-01,2025-10-21,2025-11-21,24.0,24.080000000000002,0.228,0.1245604051744737,0.05398671096345515,-0.0076923076923066745,-0.1235969230769221,-0.6357476923076912,-0.0725764051744737,false,23
HSIC,2017-12-01,2017-12-19,2018-01-19,70.0,71.49000000000001,0.22135,0.03800333037721658,0.055602182123373894,-0.4993710691823919,-0.17235823899371278,0.14962213836477978,0.010992492122783415,false,20
HSIC,2018-03-01,2018-03-20,2018-04-20,67.5,65.72,0.24005,0.059323080767790054,0.06086427267194157,0.6074999999999982,0.3971199999999976,-0.05806750000000216,-0.0016990782677900468,false,22
HSIC,2018-04-01,2018-04-24,2018-05-18,75.0,73.83,0.31955,0.0970935259791476,0.0697548422050657,0.4058252427184462,0.4431481553398054,-0.007754951456310727,0.005018676520852403,true,18
HSIC,2018-05-01,2018-05-22,2018-06-15,70.0,71.3,0.2209,0.03715494182684201,0.04628330995792426,0.0030303030303010818,0.18243181818181708,0.023926060606058546,0.011641868173157995,false,17
HSIC,2018-07-01,2018-07-24,2018-08-17,75.0,76.82000000000001,0.3563,0.04283531446731755,0.07615204373860973,0.08717948717948668,0.23688478632478568,0.24712666666666583,0.08411437553268244,true,18
HSIC,2018-08-01,2018-08-21,2018-09-21,80.0,81.96000000000001,0.20590000000000003,0.06000841282561639,0.051549536359199614,-0.34201183431952686,-0.029932781065089533,-0.4037386982248544,-0.01761360282561638,false,22
HSIC,2018-09-01,2018-09-25,2018-10-19,85.0,84.34,0.24035,0.06262952468304339,0.05394830448185914,0.45274725274725386,0.4732995604395615,-0.18296175824175587,-0.004861402183043387,false,18
HSIC,2018-10-01,2018-10-23,2018-11-16,82.5,81.73,0.36505,0.07600772335647525,0.07953016028386149,0.45076923076922965,0.43441076923076805,0.26510984615384603,0.05725377914352474,true,18
HSIC,2020-06-01,2020-06-23,2020-07-17,60.0,59.35,0.4318000000000001,0.17916799297738129,0.08298230834035383,-0.41522842639593893,-0.48206781725888304,-0.5778706192893412,0.007283247022618788,false,17
HSIC,2020-10-01,2020-10-20,2020-11-20,62.5,62.510000000000005,0.43245,0.2739237903380586,0.10318349064149736,0.8325581395348829,0.8413503875968984,-0.22808604651162812,-0.08691078783805858,true,23
HSIC,2020-11-01,2020-11-24,2020-12-18,65.0,64.57000000000001,0.32755,0.05914351604011427,0.0669815703887254,0.3572254335260113,0.3351079768786126,0.23380036994219586,0.048145486459885735,false,17
HSIC,2020-12-01,2020-12-22,2021-01-15,67.5,66.10000000000001,0.32355,0.05382147823173495,0.0677004538577912,0.11508379888267972,-0.09057251396648223,0.3240037988826807,0.05086312426826505,false,16
HSIC,2021-04-01,2021-04-20,2021-05-21,70.0,70.52000000000001,0.31575,0.12243140774084348,0.07338343732274533,-0.6057971014492756,-0.4542119806763289,-0.3259945893719808,-0.022733345240843486,true,23
HSIC,2021-10-01,2021-10-19,2021-11-19,75.0,76.96000000000001,0.33395,0.05766978316339043,0.0799116424116424,0.8146341463414634,0.7819541463414631,0.3442037723577232,0.053852819336609584,true,23
HSIC,2022-01-01,2022-01-25,2022-02-18,75.0,72.72,0.35135000000000005,0.11734481368815113,0.0838833883388339,-0.3885245901639341,-0.7540245901639342,-0.11049983606557422,0.0061020088118489135,true,18
HSIC,2022-02-01,2022-02-23,2022-03-18,85.0,83.79,0.2836,0.057167428986010446,0.0578828022437045,0.5340206185567,0.43893546391752486,0.24149546391752466,0.02326153101398956,false,17
HSIC,2023-07-01,2023-07-25,2023-08-18,80.0,80.14,0.2915,0.033241382123672704,0.05927127526828051,0.26736842105263375,0.20327536842105495,0.20796126315789565,0.05173086787632728,true,18
HSIC,2023-11-01,2023-11-21,2023-12-15,70.0,68.92,0.1942,0.0623281128240072,0.040989553105049335,-0.46902654867256827,-0.7896764601769933,-0.23830888495575608,-0.024614472824007194,false,17
HSIC,2024-05-01,2024-05-21,2024-06-21,75.0,73.25,0.17755,0.039097771244490286,0.04368600682593857,-1.4187499999999982,-0.9021124999999988,-0.2747487499999979,-0.0075737687444902835,false,21
HSIC,2024-08-01,2024-08-20,2024-09-20,70.0,69.0,0.2,0.05221272021203844,0.04891304347826087,0.6592592592592575,0.5912874074074055,-0.11561096296296759,-0.012212720212038432,false,22
HSIC,2024-11-01,2024-11-19,2024-12-20,75.0,74.84,0.30490000000000006,0.08051429193523185,0.0681453768038482,-0.015686274509802544,-0.0652956862745084,-0.1321894117647044,0.01244971806476819,false,22
HSIC,2025-01-01,2025-01-22,2025-02-21,75.0,74.78,0.26975000000000005,0.06644493809777145,0.05516180797004547,0.45696969696969475,0.4776038787878767,-0.03987393939394073,0.006320124402228566,false,21
HSIC,2025-07-01,2025-07-22,2025-08-15,70.0,72.2,0.3669,0.15510203276708506,0.08067867036011081,0.6291845493562238,0.398347811158799,-0.08776154506437818,-0.020486422767085066,true,18
HST,2017-10-01,2017-10-24,2017-11-17,19.0,19.66,0.27825,0.023013482933862326,0.06103763987792473,0.25833333333333297,0.33869916666666644,0.27216249999999875,0.05440957956613768,true,18
HST,2018-03-01,2018-03-20,2018-04-20,19.0,18.92,0.22115,0.06014294105516225,0.048890063424947144,0.5459459459459441,0.5387027027027009,-0.12751567567567657,-0.011235618555162245,false,22
HST,2018-05-01,2018-05-22,2018-06-15,21.0,21.220000000000002,0.1806,0.032409727996690535,0.03887841658812441,0.6484848484848452,0.666370909090906,0.06359878787878652,0.00020663200330946901,false,17
HST,2018-09-01,2018-09-25,2018-10-19,21.0,21.17,0.19380000000000003,0.04321221564858569,0.03778932451582428,-1.374999999999998,-1.860932499999998,-0.2090299999999974,-0.005653775648585678,false,18
HST,2018-11-01,2018-11-20,2018-12-21,19.0,19.18,0.24215000000000003,0.07282977126962298,0.06256517205422316,-1.0500000000000005,-1.3725200000000006,-0.021158333333332426,-0.014193148769622965,false,21
HST,2019-01-01,2019-01-23,2019-02-15,17.0,17.05,0.23920000000000002,0.028602602213425917,0.0498533724340176,-0.9294117647058828,-0.7765847058823534,0.11153058823529348,0.028614037786574096,false,17
HST,2019-05-01,2019-05-21,2019-06-21,19.0,19.18,0.20995000000000003,0.030479113139199855,0.04692387904066736,0.07777777777777958,-0.1251199999999978,0.05783000000000304,0.013599889360800158,false,22
HST,2020-05-01,2020-05-19,2020-06-19,12.0,11.55,0.69955,0.4755268177411364,0.1341991341991342,0.7870967741935484,0.7771483870967741,-0.13689419354838708,0.013843384758863597,false,22
HST,2020-08-01,2020-08-25,2020-09-18,11.0,11.3,0.47650000000000003,0.22260526998541752,0.09734513274336283,0.8636363636363633,0.8331863636363632,0.10578681818181788,0.004446980014582519,false,17
HST,2020-11-01,2020-11-24,2020-12-18,15.0,14.83,0.45210000000000006,0.14285236733226397,0.09440323668240055,0.35,0.3661742857142857,0.20722942857142893,0.06154204266773608,false,17
HST,2020-12-01,2020-12-22,2021-01-15,14.0,13.620000000000001,0.4858,0.13143255442157528,0.09911894273127753,0.488888888888888,0.3816511111111101,0.22082296296296292,0.10456908557842473,false,16
HST,2021-02-01,2021-02-23,2021-03-19,17.0,16.59,0.45015000000000005,0.1615643993751198,0.09192284508740206,0.462295081967213,0.35663606557377037,0.0487370491803279,0.041070623124880246,false,18
HST,2021-04-01,2021-04-20,2021-05-21,17.0,16.94,0.32810000000000006,0.0885327289777394,0.07821723730814639,0.9547169811320765,0.9547169811320765,0.29781358490566123,0.01911688102226064,true,23
HST,2021-05-01,2021-05-25,2021-06-18,17.0,16.79,0.28705,0.06257726118725189,0.06104824300178679,0.8634146341463409,0.8282780487804872,0.3631800975609741,0.019820441312748127,false,17
HST,2021-09-01,2021-09-21,2021-10-15,16.0,16.21,0.3759,0.050123582781295715,0.06940160394818014,0.30666666666666564,0.3849466666666657,0.3097306666666663,0.09117722721870428,false,18
HST,2021-11-01,2021-11-23,2021-12-17,17.0,17.45,0.2807,0.2086301175767297,0.06303724928366763,-0.17272727272727187,-0.6496454545454532,-0.5103599999999991,-0.12983762757672968,false,17
HST,2022-02-01,2022-02-23,2022-03-18,19.0,18.34,0.37255000000000005,0.18264564420138105,0.07906215921483098,0.9793103448275854,0.8510655172413784,0.2305379310344822,-0.04385214170138102,false,17
HST,2022-03-01,2022-03-22,2022-04-14,18.0,18.6,0.36275,0.17731080145744954,0.06989247311827956,-0.21538461538461676,0.043410769230767976,-0.4044630769230782,-0.045723238957449536,false,17
HST,2022-10-01,2022-10-25,2022-11-18,18.0,18.0,0.4516,0.22665167329868494,0.09305555555555556,0.8029850746268645,0.8148059701492527,-0.13969432835821166,-0.02270911329868494,true,18
HST,2022-12-01,2022-12-20,2023-01-20,17.0,16.91,0.33005,0.1437149750183167,0.0768775872264932,0.5307692307692312,0.5438000000000005,-0.21143153846153856,-0.0347819725183167,false,5
HST,2023-01-01,2023-01-24,2023-02-17,17.8,18.130000000000003,0.32955,0.09801355185214126,0.0703254274682846,0.32549019607843177,0.11315686274509816,-0.025036078431372795,0.010589650647858745,true,18
HST,2023-03-01,2023-03-21,2023-04-21,15.8,15.850000000000001,0.39055,0.08853402914841012,0.08201892744479494,0.6769230769230756,0.704160769230768,0.2733561538461527,0.0639952733515899,false,22
HST,2023-06-01,2023-06-21,2023-07-21,16.8,16.64,0.27485000000000004,0.04048106285009335,0.06009615384615384,0.23000000000000043,0.20191400000000043,0.21505700000000083,0.035061459649906666,false,21
HST,2023-08-01,2023-08-22,2023-09-15,16.0,15.88,0.2548,0.056263696514609704,0.05037783375314862,0.24999999999999828,0.2263299999999982,-0.15602450000000093,0.008659343485390311,false,17
HST,2024-04-01,2024-04-23,2024-05-17,19.0,19.290000000000003,0.28215,0.04377948630112629,0.06480041472265421,0.5360000000000014,0.38594240000000124,0.30726960000000064,0.035829136198873714,true,18
HST,2024-08-01,2024-08-20,2024-09-20,17.0,16.52,0.19965,0.060071762039162466,0.05447941888619855,-0.9222222222222226,-1.5982366666666672,-0.24895000000000173,-0.020211639539162468,false,22
HST,2024-09-01,2024-09-24,2024-10-18,19.0,18.68,0.24360000000000004,0.04746964601240683,0.05085653104925053,-0.2947368421052637,-0.1403242105263163,0.10758000000000174,0.01187131398759319,false,18
HST,2025-02-01,2025-02-25,2025-03-21,16.0,16.02,0.28605,0.11013728934919798,0.06086142322097379,-0.34358974358974215,-0.4419415384615369,-0.09560512820512797,-0.028312686849197966,false,18
HST,2025-07-01,2025-07-22,2025-08-15,16.0,16.470000000000002,0.27340000000000003,0.04757909105628759,0.06375227686703096,0.733333333333334,0.4782619047619048,0.2420548571428566,0.02716846894371243,true,18
HST,2025-08-01,2025-08-19,2025-09-19,16.0,16.13,0.23920000000000002,0.04451630637266218,0.05579665220086795,-0.5777777777777796,-0.34357111111111244,-0.08491111111111146,0.012700333627337836,false,22
HSY,2018-01-01,2018-01-23,2018-02-16,110.0,110.81,0.19125,0.09073049912936726,0.03903077339590289,-1.1479768786127154,-1.5190497109826573,-0.7616224277456627,-0.05415393662936726,true,18
HSY,2018-02-01,2018-02-21,2018-03-16,100.0,97.89,0.17635,0.009010108054064494,0.04259883542752069,0.7553956834532349,0.5194071942446011,0.5083151079136675,0.022089214445935507,false,17
HSY,2018-05-01,2018-05-22,2018-06-15,90.0,91.65,0.16315000000000002,0.029067559019618733,0.036115657392253135,-0.20845921450151056,0.06892598187311112,0.03775558912386487,-0.002449636519618728,false,17
HSY,2018-08-01,2018-08-21,2018-09-21,102.0,101.09,0.16785,0.0221609956516112,0.04100306657433969,0.5416164053075981,0.4748407720144738,0.19499638118214596,0.0060126268483888,false,22
HSY,2018-09-01,2018-09-25,2018-10-19,102.0,102.29,0.16285,0.02980125406857137,0.032652263173330726,-0.37125748502993966,-0.24718143712574833,-0.1616589820359294,-0.00328113156857137,false,18
HSY,2018-10-01,2018-10-23,2018-11-16,105.0,107.71000000000001,0.24865,0.06972467178404712,0.0575155510166187,0.3301049233252614,0.4076952380952371,-0.002111380145278949,-0.007897849284047118,true,18
HSY,2018-11-01,2018-11-20,2018-12-21,108.0,106.48,0.19385000000000002,0.03063259541141473,0.04958677685950413,0.6041666666666686,0.618999621212123,0.1507034090909105,0.00694522708858528,false,21
HSY,2018-12-01,2018-12-26,2019-01-18,103.0,105.63000000000001,0.27755,0.01910591564262572,0.06394963552021206,0.23908216136195412,0.3518928201332342,0.40490925240562475,0.057928086857374286,false,16
HSY,2019-04-01,2019-04-23,2019-05-17,115.0,116.86,0.2464,0.04676562863834061,0.052712647612527815,-1.2564935064935074,-0.7844707792207798,-0.05786996753246843,0.01394733136165939,true,18
HSY,2019-05-01,2019-05-21,2019-06-21,129.0,130.31,0.1442,0.01833291643610087,0.033228455222162535,-0.8775981524249412,-0.46745311778290916,-0.20486443418013917,0.0024607235638991302,false,22
HSY,2019-07-01,2019-07-23,2019-08-16,147.0,147.29000000000002,0.23685,0.03618200955103928,0.04803448978206259,-0.19293286219081252,-0.11126007067137815,0.054417950530033725,0.019915912948960723,true,18
HSY,2019-09-01,2019-09-24,2019-10-18,155.0,155.66,0.16845,0.018268804813928417,0.03870615443916228,0.67966804979253,0.6322097925311192,0.2969397510373453,0.01010659768607158,false,18
HSY,2019-10-01,2019-10-22,2019-11-15,155.0,149.75,0.2519,0.04709207512483889,0.06280467445742906,0.016480595427963967,0.16189261031366306,0.14771430090377471,0.016361534875161114,true,18
HSY,2019-12-01,2019-12-24,2020-01-17,147.0,146.09,0.14725,0.018259382444878108,0.03111095899787802,0.15291529152915415,0.05603960396039743,0.1094360836083605,0.003423180055121891,false,16
HSY,2020-01-01,2020-01-22,2020-02-21,152.5,152.44,0.2285,0.04032880202809318,0.05247966413014957,0.0224999999999973,0.05874799999999736,0.051962999999998,0.011883447971906824,true,21
HSY,2020-02-01,2020-02-25,2020-03-20,160.0,157.32000000000002,0.20515,1.2055321268935668,0.044336384439359264,-5.060215053763439,-3.8290937634408584,-2.286214193548387,-1.1634456043935668,false,18
HSY,2020-04-01,2020-04-21,2020-05-15,145.0,141.62,0.3677,0.04563841723091662,0.08664030504166077,-0.1915240423797885,-0.06547481662591723,0.2598578647106768,0.08956487276908341,true,18
HSY,2020-05-01,2020-05-19,2020-06-19,130.0,130.91,0.27195,0.08563654529642033,0.06321136658773203,0.933534743202419,0.9154854380664676,-0.03610984894259651,-0.011679742796420312,false,22
HSY,2020-06-01,2020-06-23,2020-07-17,130.0,130.25,0.26855,0.04512455707320464,0.053358925143953934,0.07913669064748122,0.12346978417266109,0.20408374100719343,0.026994545426795365,false,17
HSY,2020-07-01,2020-07-21,2020-08-21,135.0,137.31,0.32055,0.0514866656246069,0.07792586119000801,-0.16168224299065492,0.006290841121494688,0.1627433644859803,0.0512656368753931,true,23
HSY,2020-10-01,2020-10-20,2020-11-20,145.0,146.88,0.3013,0.04815426522299959,0.07012527233115469,0.7300970873786407,0.743378640776699,0.3150590291262139,0.04262742477700042,true,23
HSY,2020-12-01,2020-12-22,2021-01-15,150.0,148.62,0.19865,0.01640195611155111,0.04070784551204414,0.7454545454545468,0.7488000000000012,0.37508066115702615,0.02305986638844889,false,16
HSY,2021-03-01,2021-03-23,2021-04-16,155.0,156.92000000000002,0.15845,0.01512026744272297,0.03281927096609737,-0.16310679611650655,0.04576718446601733,0.03845514563106582,0.009986135057277032,false,17
HSY,2021-04-01,2021-04-20,2021-05-21,160.0,162.19,0.19140000000000001,0.028638487195913456,0.053949072075960294,-0.5725714285714307,-0.32332057142857307,0.06052491428571421,0.00799547280408655,true,23
HSY,2021-05-01,2021-05-25,2021-06-18,175.0,174.72,0.16755,0.010783224867352878,0.03104967948717949,0.16866359447004786,0.1821528110599096,0.35276055299539516,0.017289777632647125,false,17
HSY,2021-07-01,2021-07-20,2021-08-20,180.0,180.28,0.24,0.016512056727389847,0.05768804082538274,0.9971153846153845,0.9959999999999999,0.6362730769230781,0.04108794327261015,true,23
HSY,2021-08-01,2021-08-24,2021-09-17,180.0,176.14000000000001,0.1489,0.015979546454988405,0.03534120585897581,0.20803212851405964,0.28043116465863754,0.049112289156629435,0.006191663545011595,false,17
HSY,2021-11-01,2021-11-23,2021-12-17,180.0,182.21,0.17915,0.03417134205329658,0.03677075901432413,-0.13731343283582154,0.05066388059701413,-0.017065074626866964,-0.002076619553296584,false,17
HSY,2022-01-01,2022-01-25,2022-02-18,200.0,194.77,0.24785000000000001,0.025625941794519002,0.0587872875699543,0.7737991266375542,0.581884716157205,0.46381126637554526,0.03580368070548101,true,18
HSY,2022-02-01,2022-02-23,2022-03-18,200.0,202.57000000000002,0.21660000000000001,0.0849242270415157,0.046033469911635476,0.278284182305628,0.36786359249329553,-0.2671292225201095,-0.03800866704151569,false,17
HSY,2022-03-01,2022-03-22,2022-04-14,210.0,208.3,0.20224999999999999,0.01811352846367143,0.04068650984157466,-0.8855457227138661,-1.1070933333333353,0.022684483775810962,0.02279153403632856,false,17
HSY,2022-04-01,2022-04-19,2022-05-20,220.0,226.98000000000002,0.24105000000000001,0.1325470565447212,0.058375187241166616,0.01735849056603911,-0.5708679245283005,-1.531787396226417,-0.0744419540447212,true,23
HSY,2022-05-01,2022-05-24,2022-06-17,210.0,213.45000000000002,0.3049,0.03292933543222389,0.05856172405715624,0.6824000000000001,0.5564380799999998,0.37880912000000044,0.06003467456777611,false,17
HSY,2022-06-01,2022-06-22,2022-07-15,215.0,214.9,0.2319,0.030338369345064026,0.04187994416007445,0.7999999999999987,0.8058477777777766,0.3166866666666654,0.02343924065493597,false,16
HSY,2022-08-01,2022-08-23,2022-09-16,230.0,232.56,0.19305,0.03308868586676345,0.03934468524251806,-0.1049180327868836,-0.4166138797814189,-0.051377158469943424,0.004179616633236551,false,17
HSY,2022-10-01,2022-10-25,2022-11-18,230.0,234.12,0.25839999999999996,0.05208138437532964,0.056594908593883476,0.6384905660377365,0.4690996981132083,0.1695342641509444,0.014689175624670342,true,18
HSY,2022-11-01,2022-11-22,2022-12-16,230.0,232.19,0.20990000000000003,0.03477472731925967,0.04220681338558939,0.489795918367347,0.5479457142857144,0.13543408163265258,0.009283282680740343,false,17
HSY,2023-01-01,2023-01-24,2023-02-17,220.0,220.29000000000002,0.21680000000000002,0.052215750559007394,0.04267102455853646,-1.201063829787234,-1.0209361702127662,-0.19698095744680966,-0.005213510559007387,true,18
HSY,2023-02-01,2023-02-22,2023-03-17,240.0,239.86,0.1926,0.008909537768726512,0.0373134328358209,0.6480446927374296,0.6684096089385468,0.4682212290502786,0.028185222231273486,false,17
HSY,2023-03-01,2023-03-21,2023-04-21,245.0,243.19,0.19740000000000002,0.012579819492923588,0.04338171799827296,-0.5023696682464476,-0.553759431279623,0.1582636018957333,0.02638694050707642,false,22
HSY,2023-04-01,2023-04-25,2023-05-19,260.0,262.98,0.16625,0.03398555157666641,0.03897634801125561,0.41073170731707115,0.4887691707317054,-0.0893045853658577,-0.00634648907666641,true,18
HSY,2023-06-01,2023-06-21,2023-07-21,260.0,258.89,0.1345,0.03325024612730786,0.030514890494032217,-0.6911392405063271,-0.7106772151898714,-0.563788101265822,-0.01515999612730786,false,21
HSY,2023-07-01,2023-07-25,2023-08-18,245.0,244.0,0.18780000000000002,0.039216206736249065,0.0418032786885246,-1.5705882352941172,-1.5933356862745092,-0.3857838235294111,-0.0039473667362490555,true,18
HSY,2023-08-01,2023-08-22,2023-09-15,217.5,213.85000000000002,0.1679,0.022944507680532494,0.037058685994856205,0.35141955835962324,0.39328996845426073,0.2467794321766591,0.005245902319467505,false,17
HSY,2023-09-01,2023-09-19,2023-10-20,212.5,209.07000000000002,0.16495,0.024977101897392058,0.041612856937867704,-1.4781609195402299,-1.135358045977011,-0.2261478160919529,0.0022314006026079476,false,23
HSY,2023-10-01,2023-10-24,2023-11-17,190.0,190.29000000000002,0.30115000000000003,0.045316149151656944,0.05754374901466183,0.452054794520548,0.4959618264840182,0.2975105936073048,0.045375173348343074,true,18
HSY,2023-11-01,2023-11-21,2023-12-15,192.5,190.59,0.18115,0.04384274072852471,0.03738391311191563,-0.5143859649122796,-0.39822933333333227,-0.2534300350877199,-0.01102741822852471,false,17
HSY,2023-12-01,2023-12-19,2024-01-19,182.5,182.55,0.21960000000000002,0.03312644713309289,0.05094494658997535,0.14408602150537556,0.21646677419354757,0.23293849462365496,0.015097712866907122,false,20
HSY,2024-01-01,2024-01-23,2024-02-16,187.5,192.03,0.28190000000000004,0.07697999120684976,0.06222985991772118,0.6937238493723852,0.6707252719665274,0.10111531380753153,0.0024876187931502647,true,18
HSY,2024-02-01,2024-02-21,2024-03-15,195.0,192.49,0.2143,0.05094996200877738,0.042080108057561426,0.8197530864197556,0.8029141975308666,0.035914444444446504,-0.005025472008777385,false,17
HSY,2024-03-01,2024-03-19,2024-04-19,197.5,202.22,0.21705000000000002,0.050606938700220885,0.05451982988824052,-0.13197278911564547,-0.704214058956915,-0.1194268480725617,-0.0034962362002208744,false,22
HSY,2024-04-01,2024-04-23,2024-05-17,187.5,187.08,0.3246,0.04553757228647384,0.06841992730382723,-0.5265625000000015,-0.45498718750000144,0.22887273437499953,0.059827587713526156,true,18
HSY,2024-05-01,2024-05-21,2024-06-21,210.0,207.35000000000002,0.1902,0.049463363335901164,0.04292259464673257,-2.135955056179775,-1.8464584269662916,-0.33257146067415577,-0.013287323335901165,false,21
HSY,2024-06-01,2024-06-25,2024-07-19,187.5,185.92000000000002,0.2084,0.024405505219894257,0.043029259896729774,0.5437499999999993,0.5094934999999994,0.28610687499999976,0.019025054780105743,false,17
HSY,2024-07-01,2024-07-23,2024-08-16,190.0,189.94,0.28790000000000004,0.03165688403980951,0.06054543540065284,0.696521739130434,0.7162473913043471,0.3774393913043467,0.05122952596019051,true,18
HSY,2024-08-01,2024-08-20,2024-09-20,197.5,197.91,0.18785000000000002,0.030294842159626644,0.04598049618513465,0.7725274725274732,0.7414320879120888,0.17601175824175858,0.00499278034037336,false,22
HSY,2024-09-01,2024-09-24,2024-10-18,195.0,193.34,0.1899,0.021044377540186093,0.03956760111720286,-0.2183006535947703,-0.150812549019607,-0.02236711111110981,0.015017632459813912,false,18
HSY,2024-10-01,2024-10-22,2024-11-15,185.0,183.47,0.26465000000000005,0.07945215456155166,0.05477734779527989,-0.4009950248756202,-0.36003582089552066,-0.1186673631840801,-0.00941253206155164,true,18
HSY,2024-11-01,2024-11-19,2024-12-20,170.0,170.24,0.2179,0.22878109419469653,0.0487546992481203,0.9686746987951784,0.968899518072287,-0.8710319277108468,-0.18130068419469653,false,22
HSY,2024-12-01,2024-12-24,2025-01-17,170.0,170.49,0.226,0.04586292046896842,0.043697577570532,-1.2993288590604022,-1.5495565100671136,-0.04131503355704589,0.005213079531031582,false,15
HSY,2025-01-01,2025-01-22,2025-02-21,152.5,151.12,0.2735,0.1045260312156336,0.056246691371095815,-1.3952941176470604,-1.485579058823531,-0.21831200000000073,-0.029723781215633585,true,21
HSY,2025-02-01,2025-02-25,2025-03-21,177.5,178.65,0.24995,0.12382744211796155,0.051777218024069406,-0.11567567567567494,-0.2875396756756749,-0.5853930810810798,-0.06135243961796155,false,18
HSY,2025-04-01,2025-04-22,2025-05-16,165.0,167.44,0.394,0.061943474866773936,0.0716674629718108,0.45750000000000074,0.31497125000000087,0.1424266666666675,0.09329252513322608,true,18
HSY,2025-05-01,2025-05-20,2025-06-20,157.5,155.70000000000002,0.24435,0.06608418943800694,0.06262042389210018,-0.4307692307692325,-0.5112153846153863,-0.004938769230770335,-0.0063772669380069355,false,21
HSY,2025-06-01,2025-06-24,2025-07-18,172.5,172.05,0.25125000000000003,0.14471270261774802,0.04475443185120605,0.8428571428571455,0.8403501298701326,-0.7173231168831137,-0.08158614011774801,false,17
HSY,2025-09-01,2025-09-23,2025-10-17,192.5,190.74,0.24035,0.05986031648144083,0.058194400754954384,0.571171171171172,0.5827117117117125,0.09782018018018199,-0.0020921939814408236,false,18
