date,gross_pnl,gross_vega,signal_version
2022-02-18,-128.3403576145634,17971.514972098896,raw
2022-02-22,2079.9216475327075,20000.0,raw
2022-02-23,13631.920118393486,20300.370148677026,raw
2022-02-24,-2157.969982670549,21395.36099822393,raw
2022-02-25,-3160.142974098589,21612.599938719326,raw
2022-02-28,-3488.6964460523063,20000.0,raw
2022-03-01,-4045.341920389372,14804.460030837607,raw
2022-03-02,358.6079042339702,14867.587806788237,raw
2022-03-03,485.19743909552176,14630.464348394298,raw
2022-03-04,-5334.970726640986,14305.786239990146,raw
2022-03-07,-5862.627992850339,19885.032139577594,raw
2022-03-08,283.93571435617093,19819.43907234064,raw
2022-03-09,1622.3468927196964,20211.673281917017,raw
2022-03-10,-1560.7408258437551,19891.201115550655,raw
2022-03-11,2468.5042295088642,19527.710137514492,raw
2022-03-14,1887.4171908535702,20000.0,raw
2022-03-15,3271.0334150221424,20107.635138995825,raw
2022-03-16,3235.2213335589263,20175.765298276423,raw
2022-03-17,-4127.908897960224,19844.945539389188,raw
2022-03-18,106.04053534716621,19506.411399188244,raw
2022-03-21,-753.3884243996393,20000.0,raw
2022-03-22,7049.338000060274,19649.139916833366,raw
2022-03-23,-3810.7307893869033,19561.795021671343,raw
2022-03-24,5961.879515230975,19175.21041452334,raw
2022-03-25,63.95456664529125,18812.299187457113,raw
2022-03-28,575.7156516477098,20000.0,raw
2022-03-29,-774.1784550247097,19748.892476014717,raw
2022-03-30,2122.510554735148,19574.49471003598,raw
2022-03-31,169.37487983165008,19829.59205450384,raw
2022-04-01,3308.6950076820385,19168.157562048073,raw
2022-04-04,5384.6935896197565,20000.0,raw
2022-04-05,1691.7050529306698,19940.009373601963,raw
2022-04-06,-412.51971004314726,20260.333995105484,raw
2022-04-07,535.5665160616791,20203.455063376972,raw
2022-04-08,-2844.3292683140444,19862.443119446594,raw
2022-04-11,5545.109522446664,20000.0,raw
2022-04-12,1355.7416410195997,19495.474913050857,raw
2022-04-13,-1127.6427117916153,19528.843282263148,raw
2022-04-14,-439.5153253656058,19072.83224711873,raw
2022-04-18,2875.487293225809,20000.0,raw
2022-04-19,250.75821349900053,20117.378710091405,raw
2022-04-20,716.1960842149301,19931.869002333027,raw
2022-04-21,-7070.715923972371,19841.320620420352,raw
2022-04-22,-8429.804379361534,20174.693692819834,raw
2022-04-25,-1387.4714135349209,20000.0,raw
2022-04-26,-768.3583149987713,19687.883118464124,raw
2022-04-27,2134.5412610676835,19447.29718168062,raw
2022-04-28,3154.958438571608,19209.745926943673,raw
2022-04-29,8419.125302349208,19050.809454325718,raw
2022-05-02,4464.192722193614,20000.0,raw
2022-05-03,1674.2270596470387,19873.490085352845,raw
2022-05-04,8374.862130397763,19516.087528375476,raw
2022-05-05,2678.8799784009643,19365.764990642958,raw
2022-05-06,-7272.277713461299,18768.891472390776,raw
2022-05-09,-4335.071810095094,20000.0,raw
2022-05-10,3366.9300796054504,20109.12183284472,raw
2022-05-11,-2016.9558026213558,19584.31551157354,raw
2022-05-12,3350.3616331851767,19536.170079364598,raw
2022-05-13,-6791.376323897015,19654.121057360353,raw
2022-05-16,3365.7743067936576,20000.0,raw
2022-05-17,-5290.44812504794,19906.740979584112,raw
2022-05-18,-10834.734042932752,19141.06338711459,raw
2022-05-19,6559.195657276405,18639.89351444623,raw
2022-05-20,-3689.7698493564208,18547.390270376458,raw
2022-05-23,-2486.989180043146,20000.0,raw
2022-05-24,-4240.25909639126,19574.11852968658,raw
2022-05-25,-6677.8607366878705,19282.849613606595,raw
2022-05-26,-7465.755303579091,19260.795391841977,raw
2022-05-27,7472.281811570577,18652.94332099826,raw
2022-05-31,2868.5781881038015,20000.0,raw
2022-06-01,-880.0998175708422,19424.395719105985,raw
2022-06-02,1996.1079821340627,19184.147725909523,raw
2022-06-03,3087.7763341055165,18801.042011282523,raw
2022-06-06,-3648.341904477245,20000.0,raw
2022-06-07,1803.2102129718905,19914.457849764858,raw
2022-06-08,711.4074620234105,19526.059475701713,raw
2022-06-09,-432.74026708640474,18597.940757809458,raw
2022-06-10,-5561.752908344877,17342.68077845761,raw
2022-06-13,-10259.702641585116,20000.0,raw
2022-06-14,4150.848612636734,20292.227851855332,raw
2022-06-15,871.8088700239987,20363.357018683368,raw
2022-06-16,-3403.439317585331,21808.4293482825,raw
2022-06-17,-6422.116241082194,21939.103955029128,raw
2022-06-21,-3789.626342134711,20000.0,raw
2022-06-22,-6988.257556414425,20146.28526786529,raw
2022-06-23,-1142.2528532613846,21067.379075154764,raw
2022-06-24,11612.067288136612,21925.886756882384,raw
2022-06-27,2608.996462599148,20000.0,raw
2022-06-28,2289.9404711361885,19761.00703365507,raw
2022-06-29,2270.6522575057643,19462.11496491519,raw
2022-06-30,1748.9042445881078,19013.947212627852,raw
2022-07-01,684.3294729474554,18701.76120171259,raw
2022-07-05,-6172.052278812797,20000.0,raw
2022-07-06,7347.1524330393395,19614.07734865688,raw
2022-07-07,-3182.740651437237,19496.356576943814,raw
2022-07-08,-1521.0319892046814,19209.426487254925,raw
2022-07-11,1193.8892266222015,20000.0,raw
2022-07-12,1290.7411391061912,19767.741747792435,raw
2022-07-13,3051.7237426733595,19395.84503100242,raw
2022-07-14,-4442.440419523069,18876.832602621558,raw
2022-07-15,767.9964973866836,18828.36836077209,raw
2022-07-18,-1403.912919605189,20000.0,raw
2022-07-19,-14623.897929490724,19870.250524196137,raw
2022-07-20,1639.28185000325,19286.89864562287,raw
2022-07-21,5432.953991326391,18726.056672165134,raw
2022-07-22,-1745.554342591765,18566.643047523266,raw
2022-07-25,-1522.34900931282,20000.0,raw
2022-07-26,332.10272177554697,19768.447439935913,raw
2022-07-27,3099.2087047214263,18369.462504164585,raw
2022-07-28,-680.1417769719293,17430.534562981902,raw
2022-07-29,-8366.971389613445,17533.692170233368,raw
2022-08-01,5339.473638176409,20000.0,raw
2022-08-02,-146.11532175872736,19547.008843049967,raw
2022-08-03,1274.2339127649498,19128.837974543527,raw
2022-08-04,1382.7472987975354,18702.1517069802,raw
2022-08-05,4119.127214728031,18332.714952444796,raw
2022-08-08,-4310.900228560491,20000.0,raw
2022-08-09,6818.57196580648,19557.758627819625,raw
2022-08-10,72.05376859669364,18904.407552952984,raw
2022-08-11,603.2210120879939,18452.957491483914,raw
2022-08-12,4107.895891478497,17139.515859799547,raw
2022-08-15,-1867.3184425998822,20000.0,raw
2022-08-16,1381.4182377467744,19125.085313517124,raw
2022-08-17,1458.2637921804874,19438.32301910998,raw
2022-08-18,-4995.326741043839,18746.812571041362,raw
2022-08-19,3323.752368943823,19227.543934111793,raw
2022-08-22,4504.918826738282,20000.0,raw
2022-08-23,-3258.0254928369304,19485.971605459203,raw
2022-08-24,156.3069305159281,19063.105511597747,raw
2022-08-25,-3205.546789372154,18354.308858906297,raw
2022-08-26,9658.66851763732,18218.705512118944,raw
2022-08-29,3199.15099128764,20000.0,raw
2022-08-30,524.8449242304524,19625.201501421485,raw
2022-08-31,2.2116643643323677,19184.54548323432,raw
2022-09-01,373.84630417343413,18828.88121409147,raw
2022-09-02,-239.31927229595334,18423.60387540879,raw
2022-09-06,1850.3311135549013,20000.0,raw
2022-09-07,2264.7514261768683,20254.184750571145,raw
2022-09-08,1846.7261683813244,19892.178504749518,raw
2022-09-09,909.5604545971229,19603.70239147313,raw
2022-09-12,-465.22135349682134,20000.0,raw
2022-09-13,2271.1095211891625,19842.8188667477,raw
2022-09-14,-1480.7185194463475,19390.70207715104,raw
2022-09-15,-7102.552086461509,18621.875119821867,raw
2022-09-16,2184.2830250174825,18069.987990983238,raw
2022-09-19,-1025.0313086818512,20000.0,raw
2022-09-20,-2297.859068463717,19128.312884493185,raw
2022-09-21,1319.0044447407981,17796.525850292488,raw
2022-09-22,801.0250577125794,17495.37534183244,raw
2022-09-23,-2976.803718379624,18203.718233081472,raw
2022-09-26,1359.8386323265026,20000.0,raw
2022-09-27,9300.579594470026,21139.300176027922,raw
2022-09-28,-15842.219776347285,22234.359028164214,raw
2022-09-29,4556.610116710002,22021.508528616647,raw
2022-09-30,4994.738005093401,21490.57622804908,raw
2022-10-03,-150.60516544503835,20000.0,raw
2022-10-04,570.4626474567226,19595.750886170877,raw
2022-10-05,-231.42882613725268,19443.706439969632,raw
2022-10-06,-1314.062240222095,19199.287813082123,raw
2022-10-07,496.8123279260784,18766.833925763458,raw
2022-10-10,890.8232625797156,20000.0,raw
2022-10-11,-179.51206461613577,19700.840339977174,raw
2022-10-12,3802.7177976525713,19208.18461745163,raw
2022-10-13,293.54685402307086,19412.878363195246,raw
2022-10-14,-2445.057338453449,18718.416455080485,raw
2022-10-17,6279.839989189031,20000.0,raw
2022-10-18,6340.242187229409,19806.42737499626,raw
2022-10-19,-5795.6698356330635,19299.911569515352,raw
2022-10-20,983.5756678913037,18687.819079281224,raw
2022-10-21,-3084.9533595456687,18333.164654116314,raw
2022-10-24,8549.214608035356,20000.0,raw
2022-10-25,-10529.74015021346,19355.445653254425,raw
2022-10-26,10276.54334268153,18492.310840088783,raw
2022-10-27,-6814.501396767172,18051.73081597354,raw
2022-10-28,38.35143941200377,17695.539420386154,raw
2022-10-31,-9455.140592758627,20000.0,raw
2022-11-01,4441.815274474035,19586.392772001418,raw
2022-11-02,-6021.193066152472,19294.27315127292,raw
2022-11-03,1982.1660106604927,18682.462797723692,raw
2022-11-04,2970.6249955570233,18718.42225799675,raw
2022-11-07,1118.3080060165273,20000.0,raw
2022-11-08,-4123.971342269914,20157.832167500757,raw
2022-11-09,-900.2098522955695,20258.734857169962,raw
2022-11-10,7372.884226601566,20328.915218236358,raw
2022-11-11,-3361.255026239369,20834.506108756665,raw
2022-11-14,2005.6629993438778,20000.0,raw
2022-11-15,-1872.1934162946714,19598.193611083436,raw
2022-11-16,-4096.508365212425,19578.517998386284,raw
2022-11-17,-4448.065386614222,19145.797985156012,raw
2022-11-18,7639.128724128532,18711.34546640482,raw
2022-11-21,-4101.770420508418,20000.0,raw
2022-11-22,3069.4947282377343,18949.694301920936,raw
2022-11-23,-270.7916872523152,18366.462379767592,raw
2022-11-25,-3054.412032876411,17408.21012403741,raw
2022-11-28,12736.76557204337,20000.0,raw
2022-11-29,622.1723175477885,19762.29338366611,raw
2022-11-30,9109.93516407877,19076.94116675464,raw
2022-12-01,286.1559295117516,18689.099311578942,raw
2022-12-02,3136.1501015051717,18292.09349783151,raw
2022-12-05,-2562.4869376233023,20000.0,raw
2022-12-06,-2742.1886705317715,19758.084506629493,raw
2022-12-07,-1127.8120335306526,19471.420949466454,raw
2022-12-08,2929.0659278671933,19062.09771760396,raw
2022-12-09,-1704.3474103202739,18877.313487499363,raw
2022-12-12,4482.413193292293,20000.0,raw
2022-12-13,2288.127786210894,19283.54286461783,raw
2022-12-14,-717.7891290618928,18856.315111237567,raw
2022-12-15,1617.9068143044494,18686.417342515688,raw
2022-12-16,667.3739630057803,18098.385516662252,raw
2022-12-19,-505.8684704719306,20000.0,raw
2022-12-20,2703.980054593201,19595.620608417492,raw
2022-12-21,-1500.1127896946873,19537.572892147786,raw
2022-12-22,150.93592445034636,18948.324737170227,raw
2022-12-23,-2468.6298556425254,18482.590673212137,raw
2022-12-27,2227.538940825981,20000.0,raw
2022-12-28,-2885.8183221584777,19533.92955062448,raw
2022-12-29,2265.062151025883,19591.58134117142,raw
2022-12-30,2338.518468556783,19032.82397461465,raw
2023-01-03,-177.94848057474968,20000.0,raw
2023-01-04,-2064.3236233296757,19650.62324830208,raw
2023-01-05,919.9608017748099,19189.515621237337,raw
2023-01-06,4738.727772279899,18664.683437370026,raw
2023-01-09,1182.3128210338848,20000.0,raw
2023-01-10,2422.423315256888,19637.721245773875,raw
2023-01-11,111.705477244723,18992.56618872132,raw
2023-01-12,1087.6659583315645,18566.853086130748,raw
2023-01-13,-626.7113122568356,17962.306100659935,raw
2023-01-17,3876.821669486705,20000.0,raw
2023-01-18,-4214.949124495665,20420.499291517717,raw
2023-01-19,-54.8734103384062,20486.597960942698,raw
2023-01-20,994.6565007521698,19532.432287530835,raw
2023-01-23,774.5850071810339,20000.0,raw
2023-01-24,284.0836285527862,19901.18201677103,raw
2023-01-25,3569.4183844441077,19921.518585429338,raw
2023-01-26,-3947.7964848825072,18829.616068390165,raw
2023-01-27,-4215.117819348555,18850.317399074673,raw
2023-01-30,2228.934809598233,20000.0,raw
2023-01-31,-1598.2501926229304,19282.01014281271,raw
2023-02-01,2134.772564938241,18597.371817768173,raw
2023-02-02,4735.9614274081705,18030.999914179873,raw
2023-02-03,-4088.447008070614,18242.884625376188,raw
2023-02-06,-960.2054949722565,20000.0,raw
2023-02-07,-1047.8903121418261,19527.226126115605,raw
2023-02-08,97.50462244131214,19402.831751877802,raw
2023-02-09,5460.742670326325,19341.78135539298,raw
2023-02-10,-1378.1924274210064,19150.3243727041,raw
2023-02-13,-3080.130256811253,20000.0,raw
2023-02-14,5839.318721470809,19597.227053414455,raw
2023-02-15,-4903.688394490151,19069.3869479694,raw
2023-02-16,896.978595998952,18969.41768736626,raw
2023-02-17,-3783.708932420472,18429.858886893748,raw
2023-02-21,9616.769980628034,20000.0,raw
2023-02-22,2422.1080887513262,19507.11472355121,raw
2023-02-23,-1237.4780244361223,18491.998596700647,raw
2023-02-24,915.779585124416,18266.2881574623,raw
2023-02-27,3948.519175146103,20000.0,raw
2023-02-28,1482.030132815312,19684.302871825235,raw
2023-03-01,112.33836548600796,19311.148616679187,raw
2023-03-02,-1344.1719921530237,18964.58097830773,raw
2023-03-03,1158.1839998742353,18477.357024143195,raw
2023-03-06,-762.104250500822,20000.0,raw
2023-03-07,490.0147682463538,19716.206038637243,raw
2023-03-08,1943.2471994490088,19317.116613335245,raw
2023-03-09,-7403.331685702868,18692.80610290347,raw
2023-03-10,4879.190493115534,17946.12651610581,raw
2023-03-13,-9668.699004374308,20000.0,raw
2023-03-14,3047.7886627325706,19930.07119336161,raw
2023-03-15,-817.7087599600765,19440.07163189373,raw
2023-03-16,789.0259878381333,19380.457101329077,raw
2023-03-17,-828.3603627794593,18481.470462232024,raw
2023-03-20,3643.988134375183,20000.0,raw
2023-03-21,3187.6644124027016,20319.71297173966,raw
2023-03-22,-2471.153717948632,18693.59710101717,raw
2023-03-23,-6237.172834859107,18552.722986802117,raw
2023-03-24,20.768975819578205,18560.106178639413,raw
2023-03-27,5641.3778414160115,20000.0,raw
2023-03-28,-14475.557840204692,19515.82694739348,raw
2023-03-29,2286.1512291973654,19737.882586909884,raw
2023-03-30,2151.019198195225,19195.47917582309,raw
2023-03-31,-7158.653199606961,18623.723694992423,raw
2023-04-03,4476.355365596459,20000.0,raw
2023-04-04,5311.876603675743,19617.251158820276,raw
2023-04-05,-1077.8482433607019,19235.35333003055,raw
2023-04-06,35.07185846235994,18929.887712378404,raw
2023-04-10,1145.8192067857951,20000.0,raw
2023-04-11,-2344.2740326195003,19804.68360429431,raw
2023-04-12,-2144.8853497403393,19547.296174666797,raw
2023-04-13,-1678.5538895023828,19216.277339443495,raw
2023-04-14,1153.638918487341,19012.661482539635,raw
2023-04-17,1693.5154040647908,20000.0,raw
2023-04-18,-2643.038008011067,20405.685023679558,raw
2023-04-19,2503.7482615616627,20001.404233150075,raw
2023-04-20,4352.697048869751,19669.195270628064,raw
2023-04-21,2529.272789036046,19185.905607692126,raw
2023-04-24,-3523.5116324816145,20000.0,raw
2023-04-25,8040.035381111631,19823.939807489758,raw
2023-04-26,-10739.25480131477,19428.661588764586,raw
2023-04-27,-4269.2978217059635,18877.070583955414,raw
2023-04-28,-4014.609835237483,18586.950956717505,raw
2023-05-01,4812.7061129716185,20000.0,raw
2023-05-02,-3536.0802507792487,19332.64722041531,raw
2023-05-03,-4046.01828000158,19007.045520880372,raw
2023-05-04,-6107.644846242501,18493.859698544144,raw
2023-05-05,-701.883165021671,18280.49571079934,raw
2023-05-08,-717.6293058867486,20000.0,raw
2023-05-09,1604.938682401227,19461.625768392118,raw
2023-05-10,1438.6511323744978,18617.32872865393,raw
2023-05-11,-1221.8596975797518,18141.75850279943,raw
2023-05-12,-1410.0199938116602,17790.81855245183,raw
2023-05-15,316.7447791386876,20000.0,raw
2023-05-16,4898.2426812516815,19132.299315236414,raw
2023-05-17,-1254.9340595692454,19209.000751662952,raw
2023-05-18,-2483.6204651662247,18912.580705581542,raw
2023-05-19,1798.542482403017,18577.88522014539,raw
2023-05-22,-984.9824860189858,20000.0,raw
2023-05-23,761.1850736165334,20680.680320419087,raw
2023-05-24,5099.113883286185,20946.576261951926,raw
2023-05-25,1206.2994040931903,20920.369160341943,raw
2023-05-26,12351.233326182424,20989.418807367892,raw
2023-05-30,4338.227053822119,20000.0,raw
2023-05-31,-2288.0951420523843,19475.04207457883,raw
2023-06-01,-2044.3533436286837,19173.83132308115,raw
2023-06-02,906.531992244688,18435.73910383643,raw
2023-06-05,3320.7147522735013,20000.0,raw
2023-06-06,-2671.4502791298223,19424.838139116502,raw
2023-06-07,-674.721159274497,18581.41701179936,raw
2023-06-08,3291.867996914713,18400.910044384076,raw
2023-06-09,-290.07054673610094,18120.83301260397,raw
2023-06-12,-1060.0632686950466,20000.0,raw
2023-06-13,3875.674707610293,18580.971909646054,raw
2023-06-14,-7823.9980079234265,18785.684515299363,raw
2023-06-15,4734.070533066823,17857.132114572563,raw
2023-06-16,4299.463579062527,17290.57266578147,raw
2023-06-20,-3933.8245451034254,20000.0,raw
2023-06-21,9180.60418590314,19739.187140976333,raw
2023-06-22,-4616.507858577583,19558.074348969178,raw
2023-06-23,971.9359568030715,19699.4909522629,raw
2023-06-26,2672.2654034195048,20000.0,raw
2023-06-27,-2358.4951806800373,18912.739609624474,raw
2023-06-28,-976.2548438240997,18508.316135766727,raw
2023-06-29,8536.841802678051,17366.10015175112,raw
2023-06-30,-3029.5502300882035,15623.080077631379,raw
2023-07-03,3327.865572831315,20000.0,raw
2023-07-05,3080.1762091980386,19549.411389962945,raw
2023-07-06,2402.44044011443,19206.44696878005,raw
2023-07-07,1198.085916765363,19058.67528057867,raw
2023-07-10,270.77660118397904,20000.0,raw
2023-07-11,-320.9418256211519,19796.55644249027,raw
2023-07-12,389.9967684026537,19385.324882429617,raw
2023-07-13,-1816.543399833639,18931.367094920177,raw
2023-07-14,2444.257308119857,18759.992344885082,raw
2023-07-17,-2064.1468953371345,20000.0,raw
2023-07-18,360.01207217270616,19406.594355681053,raw
2023-07-19,-1833.489846426058,19164.159835257127,raw
2023-07-20,-911.3177295184753,18660.848592323007,raw
2023-07-21,2786.5214906466617,17951.09390926945,raw
2023-07-24,-5043.307851957099,20000.0,raw
2023-07-25,6559.954673650586,20865.822638636855,raw
2023-07-26,-2370.5032612975983,20152.54926599654,raw
2023-07-27,-1923.6040217879479,19844.400172506885,raw
2023-07-28,-881.8485887454251,19041.58615369784,raw
2023-07-31,4005.384757657309,20000.0,raw
2023-08-01,-602.7681267199926,19610.165993405084,raw
2023-08-02,-1643.324252029322,19347.520338207436,raw
2023-08-03,1685.9332794921133,18961.174433353954,raw
2023-08-04,-1979.5604467138273,18562.7896402378,raw
2023-08-07,-8378.084307986715,20000.0,raw
2023-08-08,1201.6610598608725,19509.073614164347,raw
2023-08-09,49.942201011915245,19502.288481040006,raw
2023-08-10,-155.44513247072965,18782.98680525605,raw
2023-08-11,593.9099518277237,18275.082341114685,raw
2023-08-14,-3918.6806400710025,20000.0,raw
2023-08-15,7853.807592524493,21413.580292612973,raw
2023-08-16,-5770.979545182922,21267.609270274905,raw
2023-08-17,-2997.0056797604043,20987.59200959954,raw
2023-08-18,10072.767416471812,20455.87005741446,raw
2023-08-21,-8471.21528529285,20000.0,raw
2023-08-22,-1959.18252942249,20198.17104385254,raw
2023-08-23,13925.777621922782,20351.22918068245,raw
2023-08-24,-4954.2696401828025,19632.70364666875,raw
2023-08-25,13194.060807956683,18767.427431921664,raw
2023-08-28,-2319.724875391567,20000.0,raw
2023-08-29,-458.5302633991594,19471.72351660088,raw
2023-08-30,2177.3327287569537,19058.337428433853,raw
2023-08-31,-653.914727850685,18724.451510404808,raw
2023-09-01,751.1449254153381,18106.06615302821,raw
2023-09-05,2751.622796057392,20000.0,raw
2023-09-06,921.7343338073388,19682.300585550558,raw
2023-09-07,-1564.9598514013483,19459.940725357068,raw
2023-09-08,1557.1612705045059,19122.201925087087,raw
2023-09-11,1572.480397381307,20000.0,raw
2023-09-12,484.0975620416716,19319.21251080028,raw
2023-09-13,-109.20385678229388,18811.131462710142,raw
2023-09-14,-3863.7996314304787,18297.75395472533,raw
2023-09-15,910.621448550465,18201.476556383033,raw
2023-09-18,237.5250095336129,20000.0,raw
2023-09-19,-855.2266077276443,19886.419166079137,raw
2023-09-20,-2908.281317028208,19225.692119838848,raw
2023-09-21,5678.015775000394,19624.636259840157,raw
2023-09-22,-2220.7307417406596,18888.549073369428,raw
2023-09-25,-2661.0551821573754,20000.0,raw
2023-09-26,4824.63745321914,19366.92251167535,raw
2023-09-27,-1636.0190513283787,19383.242313005427,raw
2023-09-28,-12651.131716934142,19454.38825138609,raw
2023-09-29,6231.414839786682,18684.003587882948,raw
2023-10-02,6841.796465649332,20000.0,raw
2023-10-03,575.1182071912099,19615.132670427385,raw
2023-10-04,260.65397072761937,19405.752748642386,raw
2023-10-05,-2407.8286626761465,19119.047405230387,raw
2023-10-06,1187.1797086790102,18792.655547499344,raw
2023-10-09,-580.1811011609228,20000.0,raw
2023-10-10,-968.2445968691706,19715.015106184954,raw
2023-10-11,-2108.0005872326287,19024.329999020316,raw
2023-10-12,1499.1058581693396,18620.34198945072,raw
2023-10-13,-1710.9228569646914,18380.9359115261,raw
2023-10-16,557.086049526173,20000.0,raw
2023-10-17,-968.4143612854659,19655.834894301617,raw
2023-10-18,291.58307093385656,19650.746085439907,raw
2023-10-19,1511.3581047452221,19336.065894953637,raw
2023-10-20,186.73130913766892,19226.289220295996,raw
2023-10-23,-8295.498385217445,20000.0,raw
2023-10-24,2138.1222285708864,19829.301650266632,raw
2023-10-25,5080.295846988639,19243.721119861813,raw
2023-10-26,-5243.2375042395015,18821.79678005432,raw
2023-10-27,1145.5267555694177,18317.844383825097,raw
2023-10-30,51.04173150320209,20000.0,raw
2023-10-31,4962.814155068492,19565.80406389433,raw
2023-11-01,-1548.5229260411604,18695.58926548741,raw
2023-11-02,-1009.4064922110445,18088.949272447815,raw
2023-11-03,-5433.617680562998,17235.832168252527,raw
2023-11-06,2159.728505204865,20000.0,raw
2023-11-07,1957.8473910009889,19994.631020448745,raw
2023-11-08,-926.1798441124885,19128.547634904204,raw
2023-11-09,6823.360298016708,19857.208118890925,raw
2023-11-10,-2761.396059098527,18247.820946168595,raw
2023-11-13,4201.277313795494,20000.0,raw
2023-11-14,-9152.53333401962,20236.08603511829,raw
2023-11-15,-3950.766626017366,21174.070670624475,raw
2023-11-16,-5596.031100440861,21088.929615347217,raw
2023-11-17,-6003.51413109654,20692.921013174506,raw
2023-11-20,10220.57721505485,20000.0,raw
2023-11-21,15264.570650084874,20747.558033421337,raw
2023-11-22,3024.241577628767,18961.80159828344,raw
2023-11-24,-2109.511275126645,18500.271254957377,raw
2023-11-27,-503.3236088370104,20000.0,raw
2023-11-28,-1568.545935860318,19722.897811128085,raw
2023-11-29,1563.5385790979378,19184.135199797478,raw
2023-11-30,29.732996059397056,18613.888660081222,raw
2023-12-01,-2436.6659452605422,17715.573567561274,raw
2023-12-04,581.8611728250942,20000.0,raw
2023-12-05,5072.341761646017,20313.46657376902,raw
2023-12-06,-10059.062995616028,19745.005894115635,raw
2023-12-07,5299.93681410748,19385.73035696721,raw
2023-12-08,-2766.674327933055,18878.95216066309,raw
2023-12-11,924.9766774787395,20000.0,raw
2023-12-12,-1152.9363349130538,19307.12886403354,raw
2023-12-13,1337.2629090365479,17644.407120215532,raw
2023-12-14,3866.376364812024,19135.49585950458,raw
2023-12-15,1891.5668078120375,19343.737785772966,raw
2023-12-18,-4053.8878872509854,20000.0,raw
2023-12-19,3504.051918991404,20967.40926737911,raw
2023-12-20,6321.993203140376,23432.775421380953,raw
2023-12-21,-8703.260524728928,22051.901495902745,raw
2023-12-22,-4926.2942275237765,21597.46192375495,raw
2023-12-26,3125.973031917928,20000.0,raw
2023-12-27,-3376.926159957551,19177.629581202735,raw
2023-12-28,5475.043305673116,18203.58598641001,raw
2023-12-29,-814.2255771919728,18249.81235819513,raw
2024-01-02,6619.359963841216,20000.0,raw
2024-01-03,1624.0882468148152,19528.5124164705,raw
2024-01-04,-31.08424895823928,19289.717250471294,raw
2024-01-05,-89.3657771670402,19268.60206800338,raw
2024-01-08,-3474.1836773157165,20000.0,raw
2024-01-09,-4320.399286093219,19662.742091904467,raw
2024-01-10,2986.2285381057504,19216.496024902728,raw
2024-01-11,1382.9733842429755,18749.921742884457,raw
2024-01-12,106.64218306707308,18398.92076395787,raw
2024-01-16,67.42373070483171,20000.0,raw
2024-01-17,2909.743721000756,19391.13703725544,raw
2024-01-18,-2439.999388831587,18885.381314570408,raw
2024-01-19,-50.659475157576786,18586.57220109777,raw
2024-01-22,-14.004640742539802,20000.0,raw
2024-01-23,-2469.9518952075337,19804.203217819748,raw
2024-01-24,2258.9311295730954,19200.65329429163,raw
2024-01-25,-2973.312622364167,19562.504207371036,raw
2024-01-26,7851.547331495168,18852.33868595471,raw
2024-01-29,-6505.414423186463,20000.0,raw
2024-01-30,-1203.7270023493252,19500.08865003262,raw
2024-01-31,-2096.5598881021738,19227.418788766212,raw
2024-02-01,-2151.752218017492,18407.65855259944,raw
2024-02-02,-2751.2764031391766,17970.589280968987,raw
2024-02-05,-553.7770908185183,20000.0,raw
2024-02-06,764.5882497352831,20155.809813500295,raw
2024-02-07,637.3550180026948,19284.810035702983,raw
2024-02-08,-7226.362240579018,18947.689730833077,raw
2024-02-09,4406.637039821159,18540.800483888557,raw
2024-02-12,-11322.929821098223,20000.0,raw
2024-02-13,4477.218416724117,19871.93719203086,raw
2024-02-14,-1431.399427030039,18747.993456488734,raw
2024-02-15,43.52433065894792,18685.227962781224,raw
2024-02-16,-5053.957854939067,18741.263051747723,raw
2024-02-20,13536.000883412567,20000.0,raw
2024-02-21,1276.3183659779752,19395.4784789715,raw
2024-02-22,3797.494026938284,19413.41707422728,raw
2024-02-23,3425.643847056613,18258.055458420575,raw
2024-02-26,-80645.44665655207,20000.0,raw
2024-02-27,-2206.0392098416924,19620.475615703017,raw
2024-02-28,3549.663404189357,19410.73650878582,raw
2024-02-29,528.0054949624362,18870.473247227063,raw
2024-03-01,48.20324188411058,18442.284114457532,raw
2024-03-04,-6666.880990509463,20000.0,raw
2024-03-05,-295.658739072054,20087.18263834652,raw
2024-03-06,-1633.8482317687049,19368.41191725423,raw
2024-03-07,485.0793103863591,18685.65225474011,raw
2024-03-08,3625.633187163286,18671.65852757593,raw
2024-03-11,-22.19859887534841,20000.0,raw
2024-03-12,2512.7947672306195,19467.786323307402,raw
2024-03-13,-4180.51661234926,18631.02263716029,raw
2024-03-14,6419.003799498278,19573.30931100388,raw
2024-03-15,-3756.805623683305,18777.93644022303,raw
2024-03-18,6295.5229994053725,20000.0,raw
2024-03-19,-6824.088793571177,19707.378672820694,raw
2024-03-20,-1042.4786704295616,18994.845725996965,raw
2024-03-21,15734.9891517122,18219.37993802642,raw
2024-03-22,-8289.782631407004,18246.006240072507,raw
2024-03-25,71.96058562741219,20000.0,raw
2024-03-26,25266.10226451728,21254.363488720253,raw
2024-03-27,-5439.339207565143,17635.576678688984,raw
2024-03-28,1451.197076860976,19270.17486394964,raw
2024-04-01,6265.306217284073,20000.0,raw
2024-04-02,1143.5628918944446,19499.084212659927,raw
2024-04-03,1506.927886966256,19080.354511785426,raw
2024-04-04,-2440.261041607199,18606.343461469914,raw
2024-04-05,2881.725964866628,18342.730847530198,raw
