horizon,target,symbol,origins,qlike_RV,rmse_RV,qlike_ARCH,rmse_ARCH,qlike_GARCH,rmse_GARCH,qlike_IV,rmse_IV,qlike_MEAN,rmse_MEAN,t_dm_iv_vs_rv,premium_points,premium_ratio,mean_iv,best_qlike,best_rmse
5,target_iv,PFG,70,2.835239117488391,0.1254499466455554,0.08147829847708365,0.05260936707570948,0.06235002312193286,0.046631894058893904,0.06796625858733576,0.05044327725207817,0.3817520410561485,0.08760235321712316,-2.7101463330969153,8.959708589830523,1.4909161621619316,27.21070393366504,GARCH,GARCH
5,target_iv,PG,125,1.1252630867041975,0.07309475730512932,0.03666632375331413,0.027195987633581702,0.1641855133377525,0.04601234779965565,0.01945524429127614,0.019279233671857236,0.3615749523825826,0.06080456680270083,-2.732715143030295,4.163892084447598,1.272932839139418,19.419997203848872,IV,IV
5,target_iv,PGR,125,1.80800623015894,0.11849223652294491,0.06262648098275411,0.053189217853185734,0.06325541287553245,0.054122477944052186,0.03053221081664097,0.03158889623993984,0.2887522220489986,0.07873197562512294,-3.413201015175531,6.979988340029414,1.3577037783436303,26.49330847422169,IV,IV
5,target_iv,PH,103,1.5638241793758645,0.1186922838835687,0.08611388059332119,0.06345942499720884,0.10173455247628395,0.0731203153491887,0.024186906935196574,0.030171121461103297,0.41938534666193544,0.08507637844875378,-3.3586033863617906,6.555198540521132,1.3481548331163264,25.38359877223898,IV,IV
5,target_iv,PHM,125,1.3655422597213487,0.16038291834423557,0.03475927635027637,0.05120080843632056,0.04204328737721979,0.056317355529728434,0.014360328163434742,0.02981419389985405,0.0653893787798338,0.06191572126985621,-2.862239882428628,4.687480391116681,1.1560137477503056,34.732783825649996,IV,IV
5,target_iv,PKG,99,0.7942883856373946,0.12920879399641688,0.06224734351894201,0.05100962613584845,0.062191252030167336,0.050718532855608574,0.016220833334570642,0.022844401123544307,0.07032387140007629,0.046267751271077455,-5.145572160724969,3.410681547728599,1.1572598840409396,25.09886711729633,IV,IV
5,target_iv,PLD,105,2.4776851218605067,0.1008547347822336,0.04669240046503259,0.04190599791101687,0.05918678353611756,0.04802262298893835,0.013965296778417305,0.020951570663311617,0.05480147088825477,0.0366143224699995,-1.901819381385539,8.08603654632634,1.4775754614504473,25.017468747152144,IV,IV
5,target_iv,PLTR,125,1.300402564616701,0.2368246201563631,0.11800852469307835,0.16236487685338438,0.1397275239641868,0.1269364411060003,0.02988444719691949,0.07104980574877443,0.16592356108728193,0.13383663189024367,-3.30402488040135,13.291411270515063,1.3093040667707734,56.263401290825385,IV,IV
5,target_iv,PM,125,0.5400404383740111,0.1207585989620207,0.05070207014876695,0.043988283867780496,0.05070132055291758,0.04398794629600703,0.023659091993625724,0.0321562536896796,0.09391271261450129,0.05512256855904932,-2.936425113993342,3.3433542973411714,1.1406919272620775,27.107008420247887,IV,IV
5,target_iv,PNC,125,1.5336402633684598,0.1036414902940402,0.05183465914575156,0.04073993343504109,0.052652532080741395,0.041507162018831735,0.02245998343328769,0.02582465590092818,0.24424420332297792,0.06581208759252676,-3.514906529686667,6.085416534197273,1.3390047627251245,24.036245558778027,IV,IV
5,target_iv,PNR,98,1.081708494436465,0.10488542516555568,0.06942712406243999,0.05125576099257755,0.1158074203351868,0.05659466280897677,0.03536425093589612,0.034765305204110974,0.21303266780169297,0.0652454813416612,-3.870268794668767,6.391917703973177,1.3498391932344098,24.662934295559765,IV,IV
5,target_iv,PNW,85,0.9164844627079447,0.07057050772996167,0.06111142544672133,0.031433558630341724,0.1548301739757634,0.04537524201090998,0.04663734144057748,0.030320049514008303,0.18558087625468975,0.049011585150564904,-2.856262972892932,5.31450301034558,1.3742039310582,19.516660094363523,IV,IV
5,target_iv,PODD,101,1.7645843510247456,0.21633030930163558,0.22694333688260634,0.1957320622098744,0.22996798837088522,0.19690310288114055,0.037208098610815046,0.056299531994441376,0.7815529563798695,0.16096341447527557,-4.109538237963087,8.538998976011914,1.2907596394220722,37.906895404087116,IV,IV
5,target_iv,POOL,101,0.9525628735157987,0.12234248978512147,0.040758240378115644,0.04778458952879693,0.042915728772603634,0.047582949688850774,0.024130850461320148,0.0372946991324789,0.06387302892091207,0.052351169880155514,-2.80665576019758,6.832009427889887,1.2636657829595994,32.74363645511297,IV,IV
5,target_iv,PPG,125,1.0674801164193186,0.11412927988267674,0.08459621198187191,0.06209795977218693,0.08695707282727687,0.062064594359580075,0.03357942996995801,0.0331098424459698,0.13797062990023268,0.05858374523285112,-3.6006679359163605,5.079652077434015,1.2444084664483386,25.86310590474946,IV,IV
5,target_iv,PPL,90,1.328701556918174,0.07083525303924756,0.03175145511146195,0.023242921430136357,0.13832881773788333,0.04108722824720899,0.02377576591100882,0.021473044056012795,0.16723418716785665,0.044947224242226184,-2.353798927318146,4.458406453219369,1.3014383792706412,19.248847086581698,IV,IV
5,target_iv,PRU,103,1.417232246091309,0.0949757863710207,0.04751539115187797,0.037017564190835205,0.04458502269356983,0.036147036006068174,0.021386167801149224,0.025256157898326637,0.29540426396826414,0.06867376342233504,-2.7762695622221756,5.134641117009544,1.2761006890947042,23.731628809598504,IV,IV
5,target_iv,PSA,99,0.48978681646760835,0.08497383020756236,0.04158050072589637,0.03645629003970183,0.03637211281628378,0.03206204207985718,0.00927435774232759,0.01580280204210119,0.14771146550010475,0.04715479850498079,-2.382795537232827,2.9101876878282393,1.1481536233022935,22.553228627098935,IV,IV
5,target_iv,PSX,125,0.5977996820577156,0.10937294179667786,0.09512847866270627,0.0823530804852724,0.10176802407305605,0.08235365061197975,0.008554211585865942,0.01966241558805252,0.09259774358122791,0.053404084895545295,-4.818440217318692,5.201137473112362,1.2107315734265305,29.882476811783835,IV,IV
5,target_iv,PTC,95,2.8979514572868803,0.23583275582987875,0.5313274329454065,0.30413225084283685,0.5019002313833262,0.2570830692740542,0.028589923761707745,0.03360709021058161,0.20158152541400096,0.08475480259336335,-2.506692756735048,0.45280738017012234,1.017311373608956,26.60944811813351,IV,IV
5,target_iv,PWR,105,0.9930938122831094,0.13811463153681294,0.051747522802259555,0.06624860906128957,0.47800495886363265,0.11955181260703268,0.012837015910826153,0.03006144114446559,0.5159601959674471,0.12562186640091075,-4.16874418437805,7.55605387664626,1.2661063511134796,35.950918730600904,IV,IV
5,target_iv,PYPL,125,1.0842317726230948,0.1586871622929105,0.11683928971366417,0.09823791524011194,0.19851906378875686,0.11152627854529902,0.03765028588446983,0.05256477122167392,0.45307914493505186,0.12409902610368771,-3.2116604609884836,5.903781142061561,1.1915473545910817,36.72530386507194,IV,IV
5,target_iv,QCOM,125,1.1084321944948856,0.17579914147003164,0.1182183641096298,0.09446655207056241,0.10535764089970885,0.0852390525189115,0.028910817855424625,0.042476669397561055,0.5940432095597074,0.12152974855858764,-4.657661940727535,5.19485458342682,1.1841109951167903,33.41073913791239,IV,IV
5,target_iv,RCL,125,1.6318457179616501,0.18163036957075415,0.08832485733140671,0.096222632162593,0.09393905442776228,0.09193165799048043,0.014642295166849163,0.03558210096849348,0.16743793447750188,0.09370866840400818,-2.584417255202698,5.98162278049901,1.1772588991884292,39.72674253406605,IV,IV
5,target_iv,REGN,125,0.6264578219178144,0.15996850728562764,0.11971527935041934,0.10270966604712391,0.18014339294843554,0.14156323055880335,0.0261742313574786,0.043849462537289934,0.5374725902308626,0.1266319117021647,-4.137418857821011,5.30970931653284,1.1701573214537435,36.51441606185063,IV,IV
5,target_iv,RF,102,2.4061572343550046,0.1285118828946976,0.04253186712728396,0.04680995278769131,0.04277926090180243,0.045201838720930344,0.017860476001878862,0.02585925369439167,0.22222595248847307,0.07177582186501807,-2.995676609785981,8.10867327878764,1.4233719431537208,27.261272807196868,IV,IV
5,target_iv,RJF,103,0.917655875540965,0.08824070898873854,0.04167172828245385,0.037563300882945454,0.046775734695511495,0.0392976690131281,0.02875082388566087,0.03061109252193962,0.38181051356656415,0.06863229640066809,-2.9661856862586125,3.7474468523083795,1.1802500110886676,24.53771937254119,IV,IV
5,target_iv,RL,103,1.8598632966420703,0.1698349095866754,0.12096076349624818,0.08330010872410577,0.07673335003513806,0.07526391526226502,0.02048006619312686,0.04002871987945001,1.3052087921121733,0.16926590463454888,-3.9486196543077,9.511214528661382,1.3550711219535732,36.298001571019064,IV,IV
5,target_iv,RMD,103,3.771520531578621,0.1510083089777609,0.10096027750358288,0.06868596781596636,0.6765026080585853,0.11158133729194628,0.05402411747840671,0.058766484004190926,2.342230109381497,0.15307123696531613,-1.982380336547831,9.384556947466088,1.462255285174931,29.68623277127997,IV,IV
5,target_iv,ROK,103,1.6201871456420907,0.13818445119763093,0.09456410553869368,0.06808118760836117,0.10019481942401652,0.07262248597163415,0.04796065660453376,0.05095562994706146,0.7387110923702808,0.12235329947934298,-2.955631952519493,8.160370503639898,1.3832196460414958,29.45460890695044,IV,IV
5,target_iv,ROL,86,1.2065751114676841,0.13464463334482082,0.08882103735770461,0.04843655611009421,0.08611603330075655,0.048016560404813995,0.09225291708395753,0.04864665442107129,0.11294410616960805,0.047642215582470775,-3.516942557135881,2.0115615299577416,1.0993037094813762,22.26822203602876,GARCH,MEAN
5,target_iv,ROP,101,1.479001498824572,0.09963840208060169,0.04406034728172497,0.035299481479461145,0.052966556206345716,0.04213964502650958,0.015193839063466734,0.018739107360091146,0.3196244195268887,0.05959244219152767,-3.41983440401633,5.662580926605469,1.3633611399314578,21.246473380470018,IV,IV
5,target_iv,ROST,125,1.9520584200766564,0.14155320563550508,0.1299735094057363,0.06744564995902884,0.1464241583095365,0.07481961005089864,0.05598272319129702,0.05143104647130505,0.5550098435474324,0.09974664965781684,-3.6011580035440938,6.772747854367115,1.350283461783451,26.107796731308085,IV,IV
5,target_iv,RSG,101,1.4820697925128896,0.1016120150542844,0.06227027298294586,0.03632578386689283,0.06363314956760195,0.03847061067289057,0.021425847625176717,0.021497189199644866,0.09332859854704953,0.037533752470491843,-2.9398711061459935,3.461576682507636,1.2129135418743513,19.71970968820651,IV,IV
5,target_iv,RTX,125,1.368639336400062,0.12019271853434732,0.32829066972989474,0.16010327516157932,0.3731133615739441,0.1739468644352544,0.0326717087891844,0.032503310657953526,0.2941083901425241,0.06710549320631079,-3.5072764135868075,3.7058342452910025,1.1958393678425752,22.628660059710114,IV,IV
5,target_iv,RVTY,97,0.5733107509173552,0.1559730027077334,0.06283170945203001,0.0797351991067929,0.052624105808113775,0.07266220605636768,0.04908190152743106,0.06627265628130749,0.17252947714134742,0.08145745998853314,-4.283242497249789,3.477139824276793,1.0989996932465576,38.59987314039945,IV,IV
5,target_iv,SBAC,101,1.553115194996258,0.11253829151802128,0.03303402468443084,0.03487022977879146,0.05308157182850341,0.039967032299902935,0.018613042656745776,0.025831322416967086,0.167059728044343,0.06222154910894087,-2.7746227370891554,6.530940884291818,1.329341562756632,26.361237521093383,IV,IV
5,target_iv,SBUX,125,0.9874339085231568,0.13011491154751387,0.06782724233314347,0.06329517826381084,0.07060470519761801,0.06545670506437741,0.03462270526945015,0.04521479736217125,0.5868458408490665,0.11795300351613285,-3.3481068274261965,6.6491314306443545,1.2518163592764655,33.05381558122556,IV,IV
5,target_iv,SCHW,125,1.5695395231542244,0.11277597158154487,0.13253649044640908,0.06752255263344645,0.10188959026129829,0.05898787795491743,0.02526566376805801,0.03060723197509465,0.5630589351785645,0.09246654927404059,-3.7112950038394015,7.273301607108087,1.3875747651951706,26.03949141166225,IV,IV
5,target_iv,SHW,101,1.0533901413527504,0.09576950442674899,0.04721760660992815,0.039217247021458686,0.04234237554814296,0.03565203853503617,0.020181087135800406,0.025154823740482602,0.05617784196606519,0.03388949736339282,-2.9527732291928688,3.4744561854602214,1.1821999126909841,22.543928470844865,IV,IV
5,target_iv,SJM,99,0.8804317094310914,0.11428761306314339,0.1546838352350271,0.08652620999390415,0.21962989991967996,0.11390419618716477,0.0290495401702647,0.03396485138503463,0.058163828248150015,0.041619333779685984,-2.73234223015379,1.4116555359832306,1.0595067129092983,25.134282227444118,IV,IV
5,target_iv,SLB,125,0.5247701153976202,0.10102699380737905,0.027708165987257588,0.04204030883063618,0.027865207266978206,0.04269548906854481,0.010528669224779148,0.025533510934240562,0.05931538204537103,0.05348365477669685,-3.05846178381927,5.359741698011867,1.1885355210935813,33.7880276089278,IV,IV
5,target_iv,SMCI,125,1.1745654573480735,0.30959488963145076,0.16402315305702939,0.25267378518182965,0.20024699629936632,0.2646124254273418,0.021425761941159128,0.07522880060272205,0.15167976160457758,0.16697790550187147,-2.984655938387902,12.876781946928082,1.2299106339207722,68.88455212847366,IV,IV
5,target_iv,SNA,101,1.016897329844417,0.11974497980804985,0.12537644050705216,0.08350925333954068,0.11410838133421355,0.06517646435606973,0.024385331856936827,0.0262745978523269,0.31724912816331213,0.05801795897716945,-4.544308946077194,4.067749212103317,1.2353436634137323,21.352043818124837,IV,IV
5,target_iv,SNPS,125,1.3327809257359169,0.6095265187774052,0.24446721662884383,0.35756068996039625,0.3621654254437775,0.3251522661306623,0.02593923935462766,0.04978312052669628,0.08294069397269883,0.09510103772411432,-3.5531392798649137,-6.868991657599953,0.8569927639901861,41.16348452513373,IV,IV
5,target_iv,SO,125,0.7204337001506836,0.06485243615917866,0.05077642245992651,0.02771368986884165,0.17804730356015186,0.04157559430876192,0.02931350167757525,0.022972097797768116,0.5217402640536063,0.06540910617827352,-4.228290264365599,4.803735800451234,1.3584639301188424,18.204626090469063,IV,IV
5,target_iv,SOLV,98,2.0624809833381486,0.146521874215005,0.07990276985162915,0.07250622474449193,0.06491915681836247,0.061437436810244835,0.023154899436783005,0.03407910301519473,0.3159824042435743,0.09193487233905125,-2.578161618671486,6.6645487584600165,1.283531702873888,30.1700287132866,IV,IV
5,target_iv,SPG,103,0.8569345709661205,0.08482489768585869,0.07841275310500341,0.05418758932616539,0.09355785818827732,0.06199090596511779,0.014386666332642791,0.019884595200441033,0.2507934708430316,0.06138736988541447,-4.766941082635409,6.004855173307647,1.3690531389441851,22.275832275647947,IV,IV
5,target_iv,SPGI,125,0.9991897787448586,0.10964602552665907,0.07973415736782952,0.05045401286173672,0.0734818514275919,0.04804588806982016,0.023592464447198595,0.023935685401204915,0.24371036375113014,0.059006263171122744,-4.339598912345532,3.7862613382952737,1.2136270192126748,21.509961983698613,IV,IV
5,target_iv,SRE,96,1.8296647765851066,0.1086840904260957,0.25761683098491134,0.12100695110002271,0.36577088228297544,0.0970977327970265,0.02463340255147242,0.02703097434115913,0.4564169279679418,0.08148150009372081,-3.857206713009145,6.726825521735834,1.3866895859356554,24.122756952005016,IV,IV
5,target_iv,STE,94,2.412317553482811,0.12098568526835042,0.2449293507232908,0.09760431426485656,0.1369104335299335,0.0743110428866203,0.04699344024106102,0.0390388414598354,0.6624041407637635,0.09307697787651312,-1.7884310549465352,3.9866025991015097,1.2064833465816776,23.293741238122692,IV,IV
5,target_iv,STLD,105,0.5437958714724933,0.11074744028895868,0.026898298766195154,0.044027986039348876,0.027713040074499554,0.04417602099811969,0.010070555136584291,0.024971315871654604,0.08812902067487327,0.06047202846539773,-4.256960699397511,6.912316795920007,1.2509824226798176,34.45335621260523,IV,IV
5,target_iv,STT,105,1.1911722576812385,0.1393748556178052,0.06963106752313666,0.06367022283745073,0.067222567542198,0.060529456005502885,0.019841464223941913,0.02587820195192218,0.23095358445582428,0.07506023571112967,-4.328203964340834,6.77953999588517,1.3353103943898692,26.998239175256618,IV,IV
5,target_iv,STX,125,0.38500414455731824,0.19636910870088742,0.08705007271298354,0.12288173217309509,0.06450727381011276,0.08801679269917603,0.01555557976918181,0.04600599000586773,0.3241189342355329,0.16256700784648004,-3.4679853521517803,1.349007479945895,1.0268574174191654,51.577495904274265,IV,IV
5,target_iv,STZ,125,1.2695528851558924,0.13624825945959115,0.11241737338036778,0.08061484142819036,0.14779837938612198,0.07825909713023105,0.02460448937724645,0.037453731191740086,0.2017328010808366,0.08496240177582438,-3.4937352259851457,7.462612416559165,1.2877290410908588,33.39886267571401,IV,IV
5,target_iv,SW,87,2.0794789127246793,0.21945905482999722,0.08838209871780256,0.10081295509394704,0.06346132037281807,0.10014919589380777,0.02261588499497794,0.03968074305285927,0.19760331697535213,0.09603006891350323,-3.376980876888867,5.041897824207486,1.150076163366967,38.63749162866129,IV,IV
5,target_iv,SWK,101,0.7886570814040046,0.1445351577380581,0.09165512436847525,0.10123984347478794,0.07445177281019381,0.08578252601780108,0.01932603944330184,0.04036475611251363,0.16097687695932872,0.0829476634602463,-2.480648543707007,5.547692845091008,1.166001013302028,38.96732526020982,IV,IV
5,target_iv,SWKS,105,1.9381611889554489,0.17927647394741936,0.14179427848423662,0.14658527038865038,0.21645509088580636,0.18075330217633953,0.03540760346037145,0.05747439673400665,0.8104464753571258,0.16523862984223053,-3.193448240573207,11.903636047971704,1.4062733665305263,41.20320877070714,IV,IV
5,target_iv,SYF,105,0.959170480330438,0.1341416740503961,0.057857643656346464,0.06105669372422852,0.0970499085213055,0.08598129956891284,0.022284680308324947,0.03544594536095667,0.5358402733200652,0.1227169792505827,-4.972851126468979,10.028232370816006,1.4410695726274048,32.76440143158092,IV,IV
5,target_iv,SYK,101,1.4116443637198868,0.08931506869805192,0.09789083688076801,0.053063979712355915,0.08414253627728517,0.050627709815733286,0.018051818890962138,0.022592864232556194,0.28661990928380865,0.06229850515796312,-3.0087132125352203,4.698516712772944,1.2699413287197001,22.104212739600175,IV,IV
5,target_iv,SYY,105,0.36563379562072684,0.059164410912654834,0.04668166078071255,0.03286796020423723,0.04856321953364618,0.03365354989590997,0.03341473168217182,0.02668744249531539,0.10122291675321797,0.038854606385221375,-3.4520194840183733,2.8110939896058755,1.1650667081663122,19.841142149126746,IV,IV
5,target_iv,T,125,0.7553557725358818,0.08681276210913344,0.04105444592659624,0.03612377681120493,0.11553014639901513,0.0499969988525226,0.036652295082962354,0.033479677190170275,0.25736499135889096,0.06666906854485646,-5.379502205025967,6.464402302957599,1.3764203279291174,23.637763631559643,IV,IV
5,target_iv,TAP,99,1.0817078897353711,0.11432062923880101,0.052912819048068396,0.043798682747609646,0.44367963047317177,0.09493325527338624,0.029335006230199044,0.03762776119189372,0.36766425376825196,0.08848684260593088,-3.968745285881476,5.343296920536993,1.229004670852706,28.67599533511978,IV,IV
5,target_iv,TDG,103,1.2920017634600665,0.13765592353545159,0.1290468794878662,0.10775871845793575,0.19498179368072327,0.15502035564307848,0.01717127318212165,0.026150819782227323,0.3068087568883615,0.07395878648948076,-3.9499666565611697,4.3213418797018655,1.205428981324614,25.357039237677785,IV,IV
5,target_iv,TDY,99,0.4450097901778897,0.07644559789233794,0.031008541254053883,0.030583959107768375,0.026906243594170553,0.02778338845101577,0.012487405230141977,0.017504115931541518,0.1748634363193121,0.05150361725839748,-4.569011828737239,4.028183362579933,1.2254214954437168,21.897745245535706,IV,IV
5,target_iv,TECH,89,0.6474658589988924,0.16943032231138416,0.0769074790832928,0.08523185528412368,0.04931802820945039,0.07113776602528897,0.032445271823621724,0.06359646317608135,0.1943783995249996,0.11423228197259447,-4.554706627325826,8.995759435087617,1.2282333415488031,48.41050652699767,IV,IV
5,target_iv,TEL,103,1.1427467112957852,0.18880451598161918,0.12494641857611653,0.09611536782815343,0.11567828529759071,0.09001200926487322,0.02414910438190604,0.0318352824242414,0.2869532547877292,0.08416623472600016,-4.4475054212597085,3.6235232557218633,1.1523342556997407,27.410183971510104,IV,IV
5,target_iv,TER,101,0.939856051514864,0.3293065220983978,0.16266827597274097,0.2358639232053408,0.14845036585475485,0.20383289057667725,0.03291821367228373,0.06616429101344366,0.23001064062411056,0.11457472555279949,-4.379669734500459,-2.353003949393615,0.9532557551795519,47.984828192977574,IV,IV
5,target_iv,TFC,118,1.943613900111972,0.11928180450274767,0.07518721607768496,0.05640229333613763,0.08976095710735318,0.061293239415289656,0.03266371852537203,0.03356129365063552,0.23322432943808913,0.067756816062588,-2.377387185751702,6.578951434964295,1.3541141987733367,25.15756663241756,IV,IV
5,target_iv,TGT,125,1.4754300734236705,0.17618048912261405,0.14967696433726319,0.09994440197657199,0.14044533227878067,0.09729704912884568,0.047227350625107814,0.06461206679145891,0.42488356042315606,0.1380707280074722,-3.5459342546694317,11.590820958282102,1.4305683287355329,38.51063875426661,IV,IV
5,target_iv,TJX,125,1.1191541096200024,0.07985842265678658,0.14378952521336577,0.04841895370379222,0.15133522293434343,0.04904226352706327,0.032525798802809466,0.027118258269486262,0.46768067928004575,0.07154347953921719,-3.578170968419554,5.537735184822291,1.3834801303323585,19.97847082351833,IV,IV
5,target_iv,TMO,125,0.790687385677171,0.15563557363086913,0.09361668443699026,0.08353431614216841,0.08887376129920664,0.0796940067413159,0.028127389111105267,0.03905772801339575,0.12811839854316145,0.06709438057948376,-4.82711912951643,4.237747454492833,1.1671663793690847,29.588224449250035,IV,IV
5,target_iv,TMUS,125,1.3826699049527158,0.10404106850583558,0.08917507716535947,0.06337787915837816,0.09185595077823779,0.06375036031401642,0.02083462444747531,0.026332090609711117,0.1773450058210511,0.06311487208436109,-2.638887833189626,5.670075818832772,1.2844177647996189,25.605806003715987,IV,IV
5,target_iv,TPL,105,1.1560019851362635,0.17037284715897041,0.03783778475599473,0.0651377198010124,0.04470861399109217,0.07056691873296916,0.006581853948931674,0.02486958254263783,0.1564041828107741,0.09616237080189606,-2.435780188118854,2.597677781192489,1.065274599246285,42.393828369437344,IV,IV
5,target_iv,TPR,125,1.8348375491074638,0.26282353882517945,0.18854756954449203,0.2191806759294329,0.12450982334317418,0.1257651589703825,0.028970281484324803,0.05164321571411993,0.1843226757037332,0.10155638641589704,-2.3584492588105417,5.173577522563374,1.1472261825701877,40.31391351610835,IV,IV
5,target_iv,TRGP,105,0.9268903642258873,0.11824380139561101,0.07038581071487171,0.0648317354045447,0.054894297223358854,0.0570436403965021,0.013992932037646856,0.028588025481222086,0.23925036712325903,0.08531499402535911,-2.997634572360273,5.217157107773683,1.199533672956615,31.363907330269004,IV,IV
5,target_iv,TRMB,97,0.9521445708866119,0.11988777900683495,0.12663155365992093,0.07026049241895567,0.1855453474722322,0.07964601966441254,0.038000323252244145,0.04300332831498832,0.567484248986152,0.10721113945653023,-2.897337073027516,5.9733148465365105,1.2537809074112387,29.51060497394972,IV,IV
5,target_iv,TROW,105,0.8924257822444682,0.10412852030934429,0.046358458128832464,0.04423959990562231,0.0549608956631939,0.04724253711905641,0.02079331493804511,0.02546980453930876,0.12294486518591058,0.04834542856521186,-3.9624967215163696,4.121462221557608,1.1998438218049186,24.74487796858456,IV,IV
5,target_iv,TRV,99,0.8347361276024042,0.08350233724627351,0.05468927877068499,0.038421816823208936,0.058786027368905876,0.04015801813750267,0.019672688390439397,0.022400083362567814,0.0687792855124466,0.03944125867829789,-3.5119552347095553,4.6492915084247635,1.280439770927269,21.22786555679162,IV,IV
5,target_iv,TSCO,121,0.6671957796995412,0.10036985767330547,0.07468989748120193,0.05571677169136383,0.18915487476922108,0.0753545432153515,0.05899877215681397,0.04844196899120737,0.24129908641606232,0.08231188901010643,-3.0459221992048207,7.397000342177945,1.3423547024023696,29.003247577199858,IV,IV
5,target_iv,TSLA,125,0.41487009198051233,0.1463844738553889,0.13186737967016593,0.16471987363855775,0.09640681512086102,0.14405224834392596,0.01456523271826725,0.044852851396275296,0.07514332350105772,0.09087439001285197,-4.157371292095493,7.955612203349208,1.1788142827817039,52.446533619629,IV,IV
5,target_iv,TSN,101,1.448065549652863,0.11941599526457977,0.09264334399053262,0.05086438679450424,0.07966640232458315,0.047816911364591555,0.040348088640581835,0.04030403209768108,0.31106445949933187,0.07580104981102365,-2.9500920908821464,3.7053771353036042,1.1761138954157766,24.745040851535656,IV,IV
5,target_iv,TT,105,0.9888911618710348,0.1313716363583877,0.1383708359185236,0.11416647498519243,0.05606605855275983,0.050959313652664026,0.01924877155163423,0.028802990154728488,0.34990993501068623,0.07271197555117202,-3.5185743308196025,4.289054026138468,1.1938209697126838,26.41800133507246,IV,IV
5,target_iv,TTWO,125,2.3800214253096073,0.18149653085160689,0.2268711647616449,0.11675178315161439,0.36494809840095865,0.10483237646128765,0.05159807877712316,0.055963171267239875,1.0440420815982805,0.14330244963832153,-4.255751722313912,9.835702931497083,1.4606300152782137,31.188421176651975,IV,IV
5,target_iv,TXN,125,1.317244362865566,0.20763053046736113,0.22749350453029402,0.18981446669154936,0.22660639311054429,0.1759045995233038,0.031464626958989265,0.044277571831724906,0.2579830106893273,0.09140100240672834,-6.174379049041081,4.413500631831805,1.1584957719736502,32.25967328914125,IV,IV
5,target_iv,TXT,99,1.0058000704076175,0.12119778915107575,0.08752690150557058,0.06970783816853311,0.07404555920300503,0.0593319790860556,0.02669485012912822,0.028036223506056522,0.2781249459370017,0.06816751931751647,-3.4297271643371205,5.254923382761614,1.2684222720270086,24.83199999074469,IV,IV
5,target_iv,TYL,99,1.3194865379734892,0.13054991523178208,0.05169227870352366,0.045173129996848554,0.041849314412440074,0.041373758696391,0.022925283537401833,0.03135926808477905,0.3077624527389952,0.08687768386731064,-4.778666928416414,4.76779377725426,1.199368026912162,28.682329378064836,IV,IV
5,target_iv,UAL,125,1.4521380608243277,0.23192766335044734,0.08795574162858148,0.13443938490610985,0.1355254008752155,0.17765527353603455,0.02075490552760836,0.05107678597742135,0.20443435520165826,0.11864770519074437,-3.3457645830934633,8.971384354705085,1.2294779145623298,48.06614592169812,IV,IV
5,target_iv,UBER,125,0.9631131507822172,0.16348592573506696,0.07042507270985726,0.07284590325734672,0.0629266454041834,0.06860294433592205,0.02429377472242224,0.04436423867707005,0.2806505560582164,0.11162081900727351,-4.141687125554689,9.087490097272745,1.3160608599382961,37.839832601962755,IV,IV
5,target_iv,UHS,99,1.1701126750424389,0.12258120068537329,0.04800102297758355,0.05258110437144202,0.028545616312763315,0.042101967595029786,0.018759534027501957,0.03619507270463721,0.21988780187651638,0.07433367984709098,-3.249304440973538,6.981168207161676,1.2767173469569113,32.20968490094428,IV,IV
5,target_iv,ULTA,125,1.1059230769921473,0.21169335340640685,0.2622366714024213,0.17531654744413697,0.28208699655245273,0.17695051205461693,0.06218205969233194,0.06009904905949219,0.7440409081846212,0.13535043577123254,-4.338807595971914,5.692214311479067,1.2151256096016516,32.15217099455062,IV,IV
5,target_iv,UNH,125,1.0444985182535886,0.20491003147714015,0.24757547665468857,0.17760149780806336,0.34155399491192123,0.23545070862936543,0.026833703400223837,0.04592629803302688,0.11492599078568308,0.07948716378619936,-4.482561786174646,5.711187803871724,1.1754522573453594,38.26242362313988,IV,IV
5,target_iv,UNP,125,1.0697927400291567,0.08862728300862345,0.0945314102911231,0.06208956738714997,0.0367529250137887,0.03247884735630726,0.014979252909628024,0.020181873278637533,0.20080014774775473,0.055312804401755886,-3.5490262670927395,5.624472504296632,1.342788194589745,22.03248361164559,IV,IV
5,target_iv,UPS,125,2.0301127780554404,0.20340543054853275,0.16637022663393847,0.12066021856336749,0.2577107026618199,0.17017315483679998,0.06499032806714426,0.05819354349652325,0.3613668798258828,0.10540844305821685,-3.4125719568891726,6.719072194374289,1.2741788920786161,31.225233640411897,IV,IV
5,target_iv,URI,125,1.2539779091572638,0.15616819158224324,0.0893663787815416,0.0838742949275414,0.08988428754487247,0.0761289460214263,0.021731585081431724,0.035716438576630066,0.10963077624049276,0.06615082686978781,-3.173901579283662,5.220815173828364,1.1923869820573556,32.357865290202135,IV,IV
5,target_iv,USB,125,1.6216219768887492,0.10628645799466159,0.05418945375890089,0.04456443543196744,0.07852994476264478,0.05700325097427191,0.02720659626481253,0.029969469165101664,0.18600580903914687,0.06042774836854053,-4.187156801566258,5.892144745611679,1.3159038864772463,24.543845461664954,IV,IV
