date,gross,net,costs,missing_marks
2018-01-18,169.99999999999957,169.99999999999957,0.0,0
2018-01-19,-79.999999999999,-79.999999999999,0.0,0
2018-01-22,-1300.0,-1300.0,0.0,0
2018-01-23,-245.00000000000028,-245.00000000000028,0.0,0
2018-01-24,-200.0,-282.0,81.99999999999999,0
2018-01-25,0.0,-71.99999999999993,71.99999999999993,0
2018-01-26,-790.0000000000006,-790.0000000000006,0.0,0
2018-01-29,-300.0,-300.0,0.0,0
2018-01-30,260.00000000000085,260.00000000000085,0.0,0
2018-01-31,595.0000000000002,595.0000000000002,0.0,0
2018-02-01,114.99999999999915,22.999999999998934,92.00000000000021,0
2018-02-02,0.0,-142.00000000000057,142.00000000000057,0
2018-02-05,0.0,0.0,0.0,1
2018-02-06,-6909.999999999999,-6909.999999999999,0.0,0
2018-02-07,-250.00000000000284,-250.00000000000284,0.0,0
2018-02-08,-7262.499999999997,-7262.499999999997,0.0,0
2018-02-09,2634.9999999999995,2055.5000000000005,579.4999999999991,0
2018-02-12,0.0,0.0,0.0,0
2018-02-13,0.0,0.0,0.0,0
2018-02-14,0.0,0.0,0.0,0
2018-02-15,0.0,0.0,0.0,0
2018-02-16,0.0,0.0,0.0,0
2018-02-20,0.0,0.0,0.0,0
2018-02-21,0.0,0.0,0.0,0
2018-02-22,0.0,0.0,0.0,0
2018-02-23,0.0,0.0,0.0,0
2018-02-26,0.0,0.0,0.0,0
2018-02-27,0.0,0.0,0.0,0
2018-02-28,0.0,0.0,0.0,0
2018-03-01,0.0,0.0,0.0,0
2018-03-02,0.0,0.0,0.0,0
2018-03-05,0.0,0.0,0.0,0
2018-03-06,0.0,0.0,0.0,0
2018-03-07,0.0,0.0,0.0,0
2018-03-08,0.0,0.0,0.0,0
2018-03-09,0.0,0.0,0.0,0
2018-03-12,0.0,0.0,0.0,0
2018-03-13,0.0,0.0,0.0,0
2018-03-14,0.0,0.0,0.0,0
2018-03-15,0.0,0.0,0.0,0
2018-03-16,0.0,0.0,0.0,0
2018-03-19,0.0,0.0,0.0,0
2018-03-20,0.0,0.0,0.0,0
2018-03-21,0.0,0.0,0.0,0
2018-03-22,0.0,0.0,0.0,0
2018-03-23,0.0,0.0,0.0,0
2018-03-26,0.0,0.0,0.0,0
2018-03-27,0.0,0.0,0.0,0
2018-03-28,0.0,0.0,0.0,0
2018-03-29,0.0,0.0,0.0,0
2018-04-02,0.0,0.0,0.0,0
2018-04-03,0.0,0.0,0.0,0
2018-04-04,0.0,0.0,0.0,0
2018-04-05,0.0,0.0,0.0,0
2018-04-06,0.0,0.0,0.0,0
2018-04-09,0.0,0.0,0.0,0
2018-04-10,0.0,0.0,0.0,0
2018-04-11,0.0,0.0,0.0,0
2018-04-12,0.0,0.0,0.0,0
2018-04-13,0.0,0.0,0.0,0
2018-04-16,0.0,0.0,0.0,0
2018-04-17,0.0,0.0,0.0,0
2018-04-18,0.0,0.0,0.0,0
2018-04-19,0.0,0.0,0.0,0
2018-04-20,0.0,0.0,0.0,0
2018-04-23,0.0,0.0,0.0,0
2018-04-24,0.0,0.0,0.0,0
2018-04-25,0.0,0.0,0.0,0
2018-04-26,0.0,0.0,0.0,0
2018-04-27,0.0,0.0,0.0,0
2018-04-30,0.0,0.0,0.0,0
2018-05-01,0.0,0.0,0.0,0
2018-05-02,0.0,0.0,0.0,0
2018-05-03,0.0,0.0,0.0,0
2018-05-04,0.0,0.0,0.0,0
2018-05-07,0.0,0.0,0.0,0
2018-05-08,0.0,0.0,0.0,0
2018-05-09,0.0,0.0,0.0,0
2018-05-10,0.0,0.0,0.0,0
2018-05-11,0.0,0.0,0.0,0
2018-05-14,0.0,0.0,0.0,0
2018-05-15,0.0,0.0,0.0,0
2018-05-16,0.0,0.0,0.0,0
2018-05-17,0.0,0.0,0.0,0
2018-05-18,0.0,0.0,0.0,0
2018-05-21,0.0,0.0,0.0,0
2018-05-22,0.0,0.0,0.0,0
2018-05-23,0.0,0.0,0.0,0
2018-05-24,0.0,0.0,0.0,0
2018-05-25,0.0,0.0,0.0,0
2018-05-29,0.0,0.0,0.0,0
2018-05-30,0.0,0.0,0.0,0
2018-05-31,0.0,0.0,0.0,0
2018-06-01,0.0,0.0,0.0,0
2018-06-04,0.0,0.0,0.0,0
2018-06-05,0.0,0.0,0.0,0
2018-06-06,0.0,0.0,0.0,0
2018-06-07,0.0,0.0,0.0,0
2018-06-08,0.0,0.0,0.0,0
2018-06-11,0.0,0.0,0.0,0
2018-06-12,0.0,0.0,0.0,0
2018-06-13,0.0,0.0,0.0,0
2018-06-14,0.0,0.0,0.0,0
2018-06-15,0.0,0.0,0.0,0
2018-06-18,0.0,0.0,0.0,0
2018-06-19,0.0,0.0,0.0,0
2018-06-20,0.0,0.0,0.0,0
2018-06-21,0.0,0.0,0.0,0
2018-06-22,0.0,0.0,0.0,0
2018-06-25,0.0,0.0,0.0,0
2018-06-26,0.0,0.0,0.0,0
2018-06-27,0.0,0.0,0.0,0
2018-06-28,0.0,0.0,0.0,0
2018-06-29,0.0,0.0,0.0,0
2018-07-02,0.0,0.0,0.0,0
2018-07-03,0.0,0.0,0.0,0
2018-07-05,0.0,0.0,0.0,0
2018-07-06,0.0,0.0,0.0,0
2018-07-09,0.0,0.0,0.0,0
2018-07-10,0.0,0.0,0.0,0
2018-07-11,0.0,0.0,0.0,0
2018-07-12,0.0,0.0,0.0,0
2018-07-13,0.0,0.0,0.0,0
2018-07-16,0.0,0.0,0.0,0
2018-07-17,0.0,0.0,0.0,0
2018-07-18,0.0,0.0,0.0,0
2018-07-19,0.0,0.0,0.0,0
2018-07-20,0.0,0.0,0.0,0
2018-07-23,0.0,0.0,0.0,0
2018-07-24,0.0,0.0,0.0,0
2018-07-25,0.0,0.0,0.0,0
2018-07-26,0.0,0.0,0.0,0
2018-07-27,0.0,0.0,0.0,0
2018-07-30,0.0,0.0,0.0,0
2018-07-31,0.0,0.0,0.0,0
2018-08-01,0.0,0.0,0.0,0
2018-08-02,0.0,0.0,0.0,0
2018-08-03,0.0,0.0,0.0,0
2018-08-06,0.0,0.0,0.0,0
2018-08-07,0.0,0.0,0.0,0
2018-08-08,0.0,0.0,0.0,0
2018-08-09,0.0,0.0,0.0,0
2018-08-10,0.0,0.0,0.0,0
2018-08-13,0.0,0.0,0.0,0
2018-08-14,0.0,0.0,0.0,0
2018-08-15,0.0,0.0,0.0,0
2018-08-16,0.0,0.0,0.0,0
2018-08-17,0.0,0.0,0.0,0
2018-08-20,0.0,0.0,0.0,0
2018-08-21,0.0,0.0,0.0,0
2018-08-22,0.0,0.0,0.0,0
2018-08-23,0.0,0.0,0.0,0
2018-08-24,0.0,0.0,0.0,0
2018-08-27,0.0,0.0,0.0,0
2018-08-28,0.0,0.0,0.0,0
2018-08-29,0.0,0.0,0.0,0
2018-08-30,0.0,0.0,0.0,0
2018-08-31,0.0,0.0,0.0,0
2018-09-04,0.0,0.0,0.0,0
2018-09-05,0.0,0.0,0.0,0
2018-09-06,0.0,0.0,0.0,0
2018-09-07,0.0,0.0,0.0,0
2018-09-10,0.0,0.0,0.0,0
2018-09-11,0.0,0.0,0.0,0
2018-09-12,0.0,0.0,0.0,0
2018-09-13,0.0,0.0,0.0,0
2018-09-14,0.0,0.0,0.0,0
2018-09-17,0.0,0.0,0.0,0
2018-09-18,0.0,0.0,0.0,0
2018-09-19,0.0,0.0,0.0,0
2018-09-20,0.0,0.0,0.0,0
2018-09-21,0.0,0.0,0.0,0
2018-09-24,0.0,0.0,0.0,0
2018-09-25,0.0,0.0,0.0,0
2018-09-26,0.0,0.0,0.0,0
2018-09-27,0.0,0.0,0.0,0
2018-09-28,0.0,0.0,0.0,0
2018-10-01,0.0,0.0,0.0,0
2018-10-02,0.0,0.0,0.0,0
2018-10-03,0.0,0.0,0.0,0
2018-10-04,0.0,0.0,0.0,0
2018-10-05,0.0,-116.99999999999986,116.99999999999986,0
2018-10-08,230.00000000000114,230.00000000000114,0.0,0
2018-10-09,75.0,75.0,0.0,0
2018-10-10,-6300.0,-6300.0,0.0,0
2018-10-11,-3305.000000000004,-3305.000000000004,0.0,0
2018-10-12,2577.5000000000036,2353.000000000004,224.49999999999943,0
2018-10-15,0.0,-132.00000000000006,132.00000000000006,0
2018-10-16,-245.0000000000017,-245.0000000000017,0.0,0
2018-10-17,320.0000000000003,320.0000000000003,0.0,0
2018-10-18,550.0000000000014,550.0000000000014,0.0,0
2018-10-19,234.99999999999943,234.99999999999943,0.0,0
2018-10-22,825.0,737.9999999999999,87.00000000000014,0
2018-10-23,0.0,-142.00000000000023,142.00000000000023,0
2018-10-24,-2939.999999999999,-2939.999999999999,0.0,0
2018-10-25,779.9999999999983,779.9999999999983,0.0,0
2018-10-26,-329.9999999999983,-329.9999999999983,0.0,0
2018-10-29,-1260.0000000000023,-1260.0000000000023,0.0,0
2018-10-30,2280.000000000001,2118.0000000000014,161.99999999999943,0
2018-10-31,0.0,0.0,0.0,0
2018-11-01,0.0,0.0,0.0,0
2018-11-02,0.0,0.0,0.0,0
2018-11-05,0.0,0.0,0.0,0
2018-11-06,0.0,0.0,0.0,0
2018-11-07,0.0,0.0,0.0,0
2018-11-08,0.0,0.0,0.0,0
2018-11-09,0.0,0.0,0.0,0
2018-11-12,0.0,0.0,0.0,0
2018-11-13,0.0,0.0,0.0,0
2018-11-14,0.0,0.0,0.0,0
2018-11-15,0.0,0.0,0.0,0
2018-11-16,0.0,0.0,0.0,0
2018-11-19,0.0,0.0,0.0,0
2018-11-20,0.0,0.0,0.0,0
2018-11-21,0.0,0.0,0.0,0
2018-11-23,0.0,0.0,0.0,0
2018-11-26,0.0,0.0,0.0,0
2018-11-27,0.0,0.0,0.0,0
2018-11-28,0.0,0.0,0.0,0
2018-11-29,0.0,0.0,0.0,0
2018-11-30,0.0,0.0,0.0,0
2018-12-03,0.0,0.0,0.0,0
2018-12-04,0.0,0.0,0.0,0
2018-12-06,0.0,0.0,0.0,0
2018-12-07,0.0,0.0,0.0,0
2018-12-10,0.0,0.0,0.0,0
2018-12-11,0.0,0.0,0.0,0
2018-12-12,0.0,0.0,0.0,0
2018-12-13,0.0,0.0,0.0,0
2018-12-14,0.0,0.0,0.0,0
2018-12-17,0.0,0.0,0.0,0
2018-12-18,0.0,0.0,0.0,0
2018-12-19,0.0,0.0,0.0,0
2018-12-20,0.0,0.0,0.0,0
2018-12-21,0.0,0.0,0.0,0
2018-12-24,0.0,0.0,0.0,0
2018-12-26,0.0,0.0,0.0,0
2018-12-27,0.0,0.0,0.0,0
2018-12-28,0.0,0.0,0.0,0
2018-12-31,0.0,0.0,0.0,0
2019-01-02,0.0,0.0,0.0,0
2019-01-03,0.0,0.0,0.0,0
2019-01-04,0.0,0.0,0.0,0
2019-01-07,0.0,0.0,0.0,0
2019-01-08,0.0,0.0,0.0,0
2019-01-09,0.0,0.0,0.0,0
2019-01-10,0.0,0.0,0.0,0
2019-01-11,0.0,0.0,0.0,0
2019-01-14,0.0,0.0,0.0,0
2019-01-15,0.0,0.0,0.0,0
2019-01-16,0.0,0.0,0.0,0
2019-01-17,0.0,0.0,0.0,0
2019-01-18,0.0,0.0,0.0,0
2019-01-22,0.0,0.0,0.0,0
2019-01-23,0.0,0.0,0.0,0
2019-01-24,0.0,0.0,0.0,0
2019-01-25,0.0,0.0,0.0,0
2019-01-28,0.0,0.0,0.0,0
2019-01-29,0.0,0.0,0.0,0
2019-01-30,0.0,0.0,0.0,0
2019-01-31,0.0,0.0,0.0,0
2019-02-01,0.0,-57.00000000000007,57.00000000000007,0
2019-02-04,359.99999999999943,359.99999999999943,0.0,0
2019-02-05,-289.99999999999915,-289.99999999999915,0.0,0
2019-02-06,364.99999999999915,364.99999999999915,0.0,0
2019-02-07,470.0000000000003,470.0000000000003,0.0,0
2019-02-08,370.0000000000003,318.0000000000003,52.0,0
2019-02-11,0.0,-62.00000000000014,62.00000000000014,0
2019-02-12,-599.9999999999986,-599.9999999999986,0.0,0
2019-02-13,-240.00000000000057,-240.00000000000057,0.0,0
2019-02-14,179.99999999999972,179.99999999999972,0.0,0
2019-02-15,-1124.9999999999986,-1124.9999999999986,0.0,0
2019-02-19,334.999999999998,222.99999999999778,112.00000000000023,0
2019-02-20,0.0,-62.00000000000014,62.00000000000014,0
2019-02-21,100.0,100.0,0.0,0
2019-02-22,334.99999999999943,334.99999999999943,0.0,0
2019-02-25,-220.00000000000028,-220.00000000000028,0.0,0
2019-02-26,160.00000000000227,160.00000000000227,0.0,0
2019-02-27,294.99999999999886,232.99999999999872,62.00000000000014,0
2019-02-28,0.0,-11.999999999999787,11.999999999999787,0
2019-03-01,305.00000000000114,305.00000000000114,0.0,0
2019-03-04,109.99999999999943,109.99999999999943,0.0,0
2019-03-05,145.00000000000028,145.00000000000028,0.0,0
2019-03-06,-159.99999999999943,-159.99999999999943,0.0,0
2019-03-07,-375.0,-432.00000000000006,57.00000000000007,0
2019-03-08,0.0,0.0,0.0,0
2019-03-11,0.0,0.0,0.0,0
2019-03-12,0.0,-61.999999999999964,61.999999999999964,0
2019-03-13,-500.0,-500.0,0.0,0
2019-03-14,330.00000000000114,330.00000000000114,0.0,0
2019-03-15,-400.0,-400.0,0.0,0
2019-03-18,-500.0,-500.0,0.0,0
2019-03-19,120.00000000000028,8.000000000000497,111.99999999999979,0
2019-03-20,0.0,0.0,0.0,0
2019-03-21,0.0,0.0,0.0,0
2019-03-22,0.0,0.0,0.0,0
2019-03-25,0.0,0.0,0.0,0
2019-03-26,0.0,0.0,0.0,0
2019-03-27,0.0,0.0,0.0,0
2019-03-28,0.0,0.0,0.0,0
2019-03-29,0.0,0.0,0.0,0
2019-04-01,0.0,-61.999999999999964,61.999999999999964,0
2019-04-02,404.9999999999983,404.9999999999983,0.0,0
2019-04-03,-600.0,-600.0,0.0,0
2019-04-04,125.0,125.0,0.0,0
2019-04-05,-189.99999999999915,-189.99999999999915,0.0,0
2019-04-08,150.0,97.99999999999991,52.000000000000085,0
2019-04-09,0.0,0.0,0.0,0
2019-04-10,0.0,0.0,0.0,0
2019-04-11,0.0,-46.99999999999993,46.99999999999993,0
2019-04-12,-79.99999999999972,-79.99999999999972,0.0,0
2019-04-15,375.0,375.0,0.0,0
2019-04-16,70.00000000000028,70.00000000000028,0.0,0
2019-04-17,275.0,275.0,0.0,0
2019-04-18,89.99999999999986,42.99999999999975,47.00000000000011,0
2019-04-22,0.0,-42.00000000000039,42.00000000000039,0
2019-04-23,-789.9999999999991,-789.9999999999991,0.0,0
2019-04-24,9.999999999999432,9.999999999999432,0.0,0
2019-04-25,400.0,400.0,0.0,0
2019-04-26,-340.00000000000057,-340.00000000000057,0.0,0
2019-04-29,130.00000000000114,88.0000000000012,41.99999999999994,0
2019-04-30,0.0,-82.00000000000026,82.00000000000026,0
2019-05-01,-509.99999999999943,-509.99999999999943,0.0,0
2019-05-02,245.00000000000028,245.00000000000028,0.0,0
2019-05-03,695.0000000000002,695.0000000000002,0.0,0
2019-05-06,-640.0000000000006,-640.0000000000006,0.0,0
2019-05-07,-2364.999999999999,-2471.9999999999986,106.99999999999972,0
2019-05-08,0.0,0.0,0.0,0
2019-05-09,0.0,-142.00000000000023,142.00000000000023,0
2019-05-10,1659.9999999999995,1659.9999999999995,0.0,0
2019-05-13,-1945.0000000000002,-1945.0000000000002,0.0,0
2019-05-14,2019.9999999999989,2019.9999999999989,0.0,0
2019-05-15,960.0000000000009,960.0000000000009,0.0,0
2019-05-16,595.0000000000002,533.0000000000001,62.00000000000014,0
2019-05-17,0.0,0.0,0.0,0
2019-05-20,0.0,0.0,0.0,0
2019-05-21,0.0,0.0,0.0,0
2019-05-22,0.0,0.0,0.0,0
2019-05-23,0.0,0.0,0.0,0
2019-05-24,0.0,-52.0,52.0,0
2019-05-28,280.00000000000114,280.00000000000114,0.0,0
2019-05-29,-145.00000000000028,-145.00000000000028,0.0,0
2019-05-30,695.0000000000002,695.0000000000002,0.0,0
2019-05-31,-1315.0000000000005,-1315.0000000000005,0.0,0
2019-06-03,230.00000000000114,93.000000000001,137.00000000000014,0
2019-06-04,0.0,0.0,0.0,0
2019-06-05,0.0,-226.99999999999966,226.99999999999966,0
2019-06-06,-420.0000000000017,-420.0000000000017,0.0,0
2019-06-07,-1570.0000000000002,-1570.0000000000002,0.0,0
2019-06-10,-359.99999999999943,-359.99999999999943,0.0,0
2019-06-11,204.99999999999972,204.99999999999972,0.0,0
2019-06-12,500.0000000000014,388.00000000000165,111.99999999999979,0
2019-06-13,0.0,0.0,0.0,0
2019-06-14,0.0,0.0,0.0,0
2019-06-17,0.0,0.0,0.0,0
2019-06-18,0.0,0.0,0.0,0
2019-06-19,0.0,0.0,0.0,0
2019-06-20,0.0,0.0,0.0,0
2019-06-21,0.0,0.0,0.0,0
2019-06-24,0.0,0.0,0.0,0
2019-06-25,0.0,0.0,0.0,0
2019-06-26,0.0,0.0,0.0,0
2019-06-27,0.0,0.0,0.0,0
2019-06-28,0.0,0.0,0.0,0
2019-07-01,0.0,0.0,0.0,0
2019-07-02,0.0,0.0,0.0,0
2019-07-03,0.0,-47.00000000000011,47.00000000000011,0
2019-07-05,380.00000000000114,380.00000000000114,0.0,0
2019-07-08,279.9999999999997,279.9999999999997,0.0,0
2019-07-09,-110.00000000000085,-110.00000000000085,0.0,0
2019-07-10,300.0,300.0,0.0,0
2019-07-11,-89.99999999999915,-146.99999999999886,56.999999999999716,0
2019-07-12,0.0,-57.00000000000007,57.00000000000007,0
2019-07-15,275.0,275.0,0.0,0
2019-07-16,355.00000000000114,355.00000000000114,0.0,0
2019-07-17,-220.00000000000028,-220.00000000000028,0.0,0
2019-07-18,179.99999999999972,179.99999999999972,0.0,0
2019-07-19,-95.00000000000028,-147.00000000000028,52.0,0
2019-07-22,0.0,0.0,0.0,0
2019-07-23,0.0,0.0,0.0,0
2019-07-24,0.0,0.0,0.0,0
2019-07-25,0.0,-62.00000000000014,62.00000000000014,0
2019-07-26,259.99999999999943,259.99999999999943,0.0,0
2019-07-29,240.00000000000057,240.00000000000057,0.0,0
2019-07-30,-490.00000000000057,-490.00000000000057,0.0,0
2019-07-31,-799.9999999999986,-799.9999999999986,0.0,0
2019-08-01,-1545.0000000000018,-1772.0000000000018,227.0,0
2019-08-02,0.0,0.0,0.0,0
2019-08-05,0.0,-202.0,202.0,0
2019-08-06,3635.000000000001,3635.000000000001,0.0,0
2019-08-07,520.0000000000017,520.0000000000017,0.0,0
2019-08-08,1104.9999999999998,1104.9999999999998,0.0,0
2019-08-09,59.99999999999943,59.99999999999943,0.0,0
2019-08-12,-1055.0000000000011,-1112.0000000000016,57.000000000000426,0
2019-08-13,0.0,-97.00000000000028,97.00000000000028,0
2019-08-14,-784.9999999999994,-784.9999999999994,0.0,0
2019-08-15,654.9999999999998,654.9999999999998,0.0,0
2019-08-16,1465.0000000000005,1465.0000000000005,0.0,0
2019-08-19,520.0000000000002,520.0000000000002,0.0,0
2019-08-20,629.9999999999998,547.9999999999993,82.00000000000043,0
2019-08-21,0.0,0.0,0.0,0
2019-08-22,0.0,0.0,0.0,0
2019-08-23,0.0,0.0,0.0,0
2019-08-26,0.0,-86.99999999999979,86.99999999999979,0
2019-08-27,-15.000000000000568,-15.000000000000568,0.0,0
2019-08-28,410.00000000000085,410.00000000000085,0.0,0
2019-08-29,-409.99999999999943,-409.99999999999943,0.0,0
2019-08-30,-160.00000000000085,-160.00000000000085,0.0,0
2019-09-03,1220.0000000000002,1137.9999999999998,82.00000000000043,0
2019-09-04,0.0,-67.00000000000021,67.00000000000021,0
2019-09-05,-709.999999999998,-709.999999999998,0.0,0
2019-09-06,254.9999999999983,254.9999999999983,0.0,0
2019-09-09,509.99999999999943,509.99999999999943,0.0,0
2019-09-10,160.00000000000085,160.00000000000085,0.0,0
2019-09-11,-1304.9999999999982,-1441.9999999999982,136.9999999999999,0
2019-09-12,0.0,0.0,0.0,0
2019-09-13,0.0,0.0,0.0,0
2019-09-16,0.0,0.0,0.0,0
2019-09-17,0.0,0.0,0.0,0
2019-09-18,0.0,0.0,0.0,0
2019-09-19,0.0,0.0,0.0,0
2019-09-20,0.0,0.0,0.0,0
2019-09-23,0.0,0.0,0.0,0
2019-09-24,0.0,0.0,0.0,0
2019-09-25,0.0,0.0,0.0,0
2019-09-26,0.0,0.0,0.0,0
2019-09-27,0.0,0.0,0.0,0
2019-09-30,0.0,0.0,0.0,0
2019-10-01,0.0,0.0,0.0,0
2019-10-02,0.0,-166.99999999999986,166.99999999999986,0
2019-10-03,1075.0000000000014,1075.0000000000014,0.0,0
2019-10-04,784.999999999998,784.999999999998,0.0,0
2019-10-07,450.0,450.0,0.0,0
2019-10-08,-829.9999999999983,-829.9999999999983,0.0,0
2019-10-09,979.9999999999998,823.0,156.99999999999972,0
2019-10-10,0.0,0.0,0.0,0
2019-10-11,0.0,0.0,0.0,0
2019-10-14,0.0,0.0,0.0,0
2019-10-15,0.0,0.0,0.0,0
2019-10-16,0.0,0.0,0.0,0
2019-10-17,0.0,0.0,0.0,0
2019-10-18,0.0,0.0,0.0,0
2019-10-21,0.0,0.0,0.0,0
2019-10-22,0.0,0.0,0.0,0
2019-10-23,0.0,0.0,0.0,0
2019-10-24,0.0,0.0,0.0,0
2019-10-25,0.0,0.0,0.0,0
2019-10-28,0.0,0.0,0.0,0
2019-10-29,0.0,0.0,0.0,0
2019-10-30,0.0,0.0,0.0,0
2019-10-31,0.0,0.0,0.0,0
2019-11-01,0.0,0.0,0.0,0
2019-11-04,0.0,0.0,0.0,0
2019-11-05,0.0,0.0,0.0,0
2019-11-06,0.0,0.0,0.0,0
2019-11-07,0.0,0.0,0.0,0
2019-11-08,0.0,0.0,0.0,0
2019-11-11,0.0,0.0,0.0,0
2019-11-12,0.0,0.0,0.0,0
2019-11-13,0.0,0.0,0.0,0
2019-11-14,0.0,0.0,0.0,0
2019-11-15,0.0,0.0,0.0,0
2019-11-18,0.0,0.0,0.0,0
2019-11-19,0.0,0.0,0.0,0
2019-11-20,0.0,0.0,0.0,0
2019-11-21,0.0,0.0,0.0,0
2019-11-22,0.0,0.0,0.0,0
2019-11-25,0.0,0.0,0.0,0
2019-11-26,0.0,0.0,0.0,0
2019-11-27,0.0,0.0,0.0,0
2019-11-29,0.0,0.0,0.0,0
2019-12-02,0.0,0.0,0.0,0
2019-12-03,0.0,0.0,0.0,0
2019-12-04,0.0,0.0,0.0,0
2019-12-05,0.0,0.0,0.0,0
2019-12-06,0.0,0.0,0.0,0
2019-12-09,0.0,0.0,0.0,0
2019-12-10,0.0,0.0,0.0,0
2019-12-11,0.0,0.0,0.0,0
2019-12-12,0.0,0.0,0.0,0
2019-12-13,0.0,0.0,0.0,0
2019-12-16,0.0,0.0,0.0,0
2019-12-17,0.0,0.0,0.0,0
2019-12-18,0.0,0.0,0.0,0
2019-12-19,0.0,0.0,0.0,0
2019-12-20,0.0,0.0,0.0,0
2019-12-23,0.0,0.0,0.0,0
2019-12-24,0.0,0.0,0.0,0
2019-12-26,0.0,0.0,0.0,0
2019-12-27,0.0,0.0,0.0,0
2019-12-30,0.0,0.0,0.0,0
2019-12-31,0.0,0.0,0.0,0
2020-01-02,0.0,0.0,0.0,0
2020-01-03,0.0,0.0,0.0,0
2020-01-06,0.0,0.0,0.0,0
2020-01-07,0.0,0.0,0.0,0
2020-01-08,0.0,0.0,0.0,0
2020-01-09,0.0,0.0,0.0,0
2020-01-10,0.0,0.0,0.0,0
2020-01-13,0.0,0.0,0.0,0
2020-01-14,0.0,0.0,0.0,0
2020-01-15,0.0,0.0,0.0,0
2020-01-16,0.0,0.0,0.0,0
2020-01-17,0.0,0.0,0.0,0
2020-01-21,0.0,0.0,0.0,0
2020-01-22,0.0,0.0,0.0,0
2020-01-23,0.0,0.0,0.0,0
2020-01-24,0.0,0.0,0.0,0
2020-01-27,0.0,0.0,0.0,0
2020-01-28,0.0,-87.00000000000014,87.00000000000014,0
2020-01-29,325.0,325.0,0.0,0
2020-01-30,25.00000000000142,25.00000000000142,0.0,0
2020-01-31,314.9999999999977,314.9999999999977,0.0,0
2020-02-03,730.0000000000011,730.0000000000011,0.0,0
2020-02-04,-475.0,-541.9999999999999,66.99999999999986,0
2020-02-05,0.0,-82.00000000000007,82.00000000000007,0
2020-02-06,-79.99999999999972,-79.99999999999972,0.0,0
2020-02-07,564.9999999999991,564.9999999999991,0.0,0
2020-02-10,-529.9999999999983,-529.9999999999983,0.0,0
2020-02-11,-105.00000000000114,-105.00000000000114,0.0,0
2020-02-12,-484.99999999999943,-601.9999999999991,116.99999999999969,0
2020-02-13,0.0,0.0,0.0,0
2020-02-14,0.0,0.0,0.0,0
2020-02-18,0.0,0.0,0.0,0
2020-02-19,0.0,0.0,0.0,0
2020-02-20,0.0,0.0,0.0,0
2020-02-21,0.0,0.0,0.0,0
2020-02-24,0.0,-402.0,402.0,0
2020-02-25,-6664.999999999998,-6664.999999999998,0.0,0
2020-02-26,-2020.0000000000018,-2020.0000000000018,0.0,0
2020-02-27,4069.999999999999,4069.999999999999,0.0,0
2020-02-28,-18044.999999999993,-18044.999999999993,0.0,0
2020-03-02,9909.99999999999,9207.99999999999,702.0,0
2020-03-03,0.0,0.0,0.0,0
2020-03-04,0.0,0.0,0.0,0
2020-03-05,0.0,0.0,0.0,0
2020-03-06,0.0,-767.0000000000006,767.0000000000006,0
2020-03-09,-9719.999999999998,-9719.999999999998,0.0,0
2020-03-10,7679.999999999998,7679.999999999998,0.0,0
2020-03-11,-7169.999999999996,-7169.999999999996,0.0,0
2020-03-12,-23432.500000000004,-23432.500000000004,0.0,0
2020-03-13,22012.5,21125.499999999996,887.0000000000023,0
2020-03-16,0.0,0.0,0.0,0
2020-03-17,0.0,0.0,0.0,0
2020-03-18,0.0,-426.9999999999986,426.9999999999986,0
2020-03-19,4099.9999999999945,4099.9999999999945,0.0,0
2020-03-20,3005.000000000001,3005.000000000001,0.0,0
2020-03-23,-2555.000000000007,-2555.000000000007,0.0,0
2020-03-24,5885.000000000002,5885.000000000002,0.0,0
2020-03-25,-1119.9999999999932,-1421.9999999999918,301.9999999999986,0
2020-03-26,0.0,0.0,0.0,0
2020-03-27,0.0,-451.9999999999986,451.9999999999986,0
2020-03-30,5085.000000000002,5085.000000000002,0.0,0
2020-03-31,3219.999999999999,3219.999999999999,0.0,0
2020-04-01,-3569.999999999999,-3569.999999999999,0.0,0
2020-04-02,4909.999999999999,4909.999999999999,0.0,0
2020-04-03,735.0000000000023,443.0000000000031,291.99999999999915,0
2020-04-06,0.0,0.0,0.0,0
2020-04-07,0.0,0.0,0.0,0
2020-04-08,0.0,0.0,0.0,0
2020-04-09,0.0,0.0,0.0,0
2020-04-13,0.0,0.0,0.0,0
2020-04-14,0.0,0.0,0.0,0
2020-04-15,0.0,0.0,0.0,0
2020-04-16,0.0,0.0,0.0,0
2020-04-17,0.0,0.0,0.0,0
2020-04-20,0.0,0.0,0.0,0
2020-04-21,0.0,0.0,0.0,0
2020-04-22,0.0,0.0,0.0,0
2020-04-23,0.0,0.0,0.0,0
2020-04-24,0.0,0.0,0.0,0
2020-04-27,0.0,0.0,0.0,0
2020-04-28,0.0,0.0,0.0,0
2020-04-29,0.0,0.0,0.0,0
2020-04-30,0.0,0.0,0.0,0
2020-05-01,0.0,0.0,0.0,0
2020-05-04,0.0,0.0,0.0,0
2020-05-05,0.0,0.0,0.0,0
2020-05-06,0.0,0.0,0.0,0
2020-05-07,0.0,0.0,0.0,0
2020-05-08,0.0,0.0,0.0,0
2020-05-11,0.0,0.0,0.0,0
2020-05-12,0.0,-381.9999999999997,381.9999999999997,0
2020-05-13,-1259.9999999999966,-1259.9999999999966,0.0,0
2020-05-14,2054.999999999998,2054.999999999998,0.0,0
